,gen_ahead_publish,dg_ahead_publish,ne_ahead_publish,load_ahead_publish,wind_ahead_publish,pv_ahead_publish,hydro_ahead_publish,tieline_ahead_publish,jingjiakongjian,sdsurplus,temperature_620000,temperature_620001,temperature_620002,pressure_620000,pressure_620001,pressure_620002,solartotal_620000,solartotal_620001,solartotal_620002,totalcloud_620000,totalcloud_620001,totalcloud_620002,humidity_620000,humidity_620001,humidity_620002,windspeed_620000,windspeed_620001,windspeed_620002,winddirection_620000,winddirection_620001,winddirection_620002,rainfall_620000,rainfall_620001,rainfall_620002,feeltemp_620000,feeltemp_620001,feeltemp_620002,time_order,slot,info_date,info_hour
0,24335.46,9863.62,2918.55,18058.0,3593.3,0.0,4873.0,5839.0,6241.83,438.4599999999991,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,0,1,2024-09-01,00:15
1,24323.08,9871.29,2906.18,17758.0,3582.35,0.0,4873.0,5807.0,5914.529999999999,758.0800000000017,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,1,1,2024-09-01,00:30
2,24318.62,9877.71,2901.71,17654.0,3573.96,0.0,4873.0,5776.0,5777.580000000002,888.619999999999,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,2,1,2024-09-01,00:45
3,24313.45,9886.54,2896.55,17610.0,3566.94,0.0,4883.0,5745.0,5688.91,958.4500000000007,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,3,1,2024-09-01,01:00
4,24425.13,10001.3,2902.74,17466.0,3568.31,0.0,4873.0,5792.0,5480.960000000003,1167.130000000001,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,4,1,2024-09-01,01:15
5,24459.98,10038.8,2911.22,17434.0,3573.44,0.0,4873.0,5796.0,5406.98,1229.9799999999996,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,5,1,2024-09-01,01:30
6,24494.8,10079.5,2919.67,17340.0,3584.7,0.0,4873.0,5811.0,5278.830000000002,1343.7999999999993,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,6,1,2024-09-01,01:45
7,24531.04,10117.6,2929.54,17349.0,3580.3,0.0,4873.0,5804.0,5232.859999999999,1378.0400000000009,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,7,1,2024-09-01,02:00
8,24578.09,10158.4,2950.22,17300.0,3587.19,0.0,4873.0,5835.0,5153.379999999999,1443.0900000000001,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,8,1,2024-09-01,02:15
9,24390.4,9961.85,2974.55,17206.0,3603.34,0.0,4873.0,5728.0,5124.6,1456.4000000000015,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,9,1,2024-09-01,02:30
10,24205.25,9767.04,3000.37,17173.0,3625.37,0.0,4873.0,5622.0,5154.59,1410.25,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,10,1,2024-09-01,02:45
11,24023.84,9576.67,3029.93,17132.0,3653.24,0.0,5748.0,5516.0,4293.4,1375.8400000000001,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,11,1,2024-09-01,03:00
12,23845.26,9391.95,3062.32,17048.0,3690.24,0.0,4873.0,5410.0,5130.73,1387.2599999999984,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,12,1,2024-09-01,03:15
13,23881.19,9421.3,3098.25,17111.0,3735.7,0.0,4873.0,5410.0,5128.450000000001,1360.1899999999987,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,13,1,2024-09-01,03:30
14,23920.86,9452.68,3137.92,17069.0,3787.89,0.0,4873.0,5410.0,5015.4000000000015,1441.8600000000006,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,14,1,2024-09-01,03:45
15,23964.84,9484.41,3181.9,17058.0,3846.13,0.0,5748.0,5410.0,4053.6899999999987,1496.8400000000001,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,15,1,2024-09-01,04:00
16,24081.76,9520.0,3298.82,17079.0,3916.3,0.0,4873.0,5410.0,4797.18,1592.7599999999984,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,16,1,2024-09-01,04:15
17,24143.98,9555.56,3362.1,17027.0,3986.47,0.0,4873.0,5410.0,4646.340000000002,1706.9799999999996,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,17,1,2024-09-01,04:30
18,24223.17,9593.46,3431.28,16986.0,4063.79,0.0,4883.0,5411.0,4489.260000000002,1826.1699999999983,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,18,1,2024-09-01,04:45
19,24295.68,9629.88,3503.8,17048.0,4138.85,0.0,4873.0,5413.0,4454.3200000000015,1834.6800000000003,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,19,1,2024-09-01,05:00
20,24702.5,9966.28,3590.62,17090.0,4220.76,0.0,5203.0,5414.0,3744.1000000000004,2198.5,17.326437,18.19403,14.42,810.052874,808.110448,816.56,0.000959,0.0,0.00478,0.87669,0.974239,0.5499,0.844437,0.871433,0.754,2.556459,2.809028,1.783324,161.409195,158.976119,169.56,0.396552,0.177612,1.13,12.967816,14.102985,9.165,20,1,2024-09-01,05:15
21,24927.53,10133.3,3683.79,17153.0,4299.05,0.0,5203.0,5521.0,3653.91,2253.529999999999,17.326437,18.19403,14.42,810.052874,808.110448,816.56,0.000959,0.0,0.00478,0.87669,0.974239,0.5499,0.844437,0.871433,0.754,2.556459,2.809028,1.783324,161.409195,158.976119,169.56,0.396552,0.177612,1.13,12.967816,14.102985,9.165,21,1,2024-09-01,05:30
22,25650.64,10603.0,3780.04,17237.0,4381.97,0.0,5698.0,5635.0,2790.959999999999,2778.6399999999994,17.326437,18.19403,14.42,810.052874,808.110448,816.56,0.000959,0.0,0.00478,0.87669,0.974239,0.5499,0.844437,0.871433,0.754,2.556459,2.809028,1.783324,161.409195,158.976119,169.56,0.396552,0.177612,1.13,12.967816,14.102985,9.165,22,1,2024-09-01,05:45
23,25881.6,10772.7,3879.14,17287.0,4464.75,0.09,5698.0,5742.0,2679.16,2852.5999999999985,17.326437,18.19403,14.42,810.052874,808.110448,816.56,0.000959,0.0,0.00478,0.87669,0.974239,0.5499,0.844437,0.871433,0.754,2.556459,2.809028,1.783324,161.409195,158.976119,169.56,0.396552,0.177612,1.13,12.967816,14.102985,9.165,23,0,2024-09-01,06:00
24,26163.19,10943.2,3978.89,17396.0,4553.04,3.33,5748.0,5860.0,2585.91,2907.1899999999987,17.129885,18.064179,14.0,810.228736,808.319403,816.625,0.025866,0.032355,0.0,0.887092,0.971522,0.60425,0.846977,0.869567,0.7713,2.992138,3.374441,1.821875,145.475862,142.008955,157.09,0.189655,0.170149,0.255,12.594253,13.861194,8.35,24,0,2024-09-01,06:15
25,26372.63,11088.1,4082.83,17535.0,4646.21,7.0,5748.0,5805.0,2421.069999999998,3032.630000000001,17.129885,18.064179,14.0,810.228736,808.319403,816.625,0.025866,0.032355,0.0,0.887092,0.971522,0.60425,0.846977,0.869567,0.7713,2.992138,3.374441,1.821875,145.475862,142.008955,157.09,0.189655,0.170149,0.255,12.594253,13.861194,8.35,25,0,2024-09-01,06:30
26,26599.95,11239.6,4204.67,17619.0,4747.79,25.88,5748.0,5756.0,2182.7300000000014,3224.9500000000007,17.129885,18.064179,14.0,810.228736,808.319403,816.625,0.025866,0.032355,0.0,0.887092,0.971522,0.60425,0.846977,0.869567,0.7713,2.992138,3.374441,1.821875,145.475862,142.008955,157.09,0.189655,0.170149,0.255,12.594253,13.861194,8.35,26,0,2024-09-01,06:45
27,26875.14,11399.5,4374.38,17771.0,4855.81,99.4,5748.0,5702.0,1951.119999999999,3402.1399999999994,17.129885,18.064179,14.0,810.228736,808.319403,816.625,0.025866,0.032355,0.0,0.887092,0.971522,0.60425,0.846977,0.869567,0.7713,2.992138,3.374441,1.821875,145.475862,142.008955,157.09,0.189655,0.170149,0.255,12.594253,13.861194,8.35,27,0,2024-09-01,07:00
28,27249.62,11571.3,4638.37,17858.0,4963.62,263.59,5748.0,4597.0,497.33000000000175,4794.619999999999,17.127586,18.107463,13.845,810.487356,808.610448,816.775,1.289279,0.701693,3.631694,0.857931,0.932851,0.60695,0.842954,0.862134,0.7787,3.092278,3.376946,2.220883,162.293103,157.453731,178.505,0.166667,0.162687,0.18,12.624138,13.901493,8.345,28,0,2024-09-01,07:15
29,27620.87,11649.4,5009.62,17989.0,5081.13,533.38,5748.0,4597.0,178.98000000000138,5034.869999999999,17.127586,18.107463,13.845,810.487356,808.610448,816.775,1.289279,0.701693,3.631694,0.857931,0.932851,0.60695,0.842954,0.862134,0.7787,3.092278,3.376946,2.220883,162.293103,157.453731,178.505,0.166667,0.162687,0.18,12.624138,13.901493,8.345,29,0,2024-09-01,07:30
30,28136.16,11741.4,5524.9,18170.0,5203.5,931.78,5748.0,5421.0,576.6999999999989,4545.16,17.127586,18.107463,13.845,810.487356,808.610448,816.775,1.289279,0.701693,3.631694,0.857931,0.932851,0.60695,0.842954,0.862134,0.7787,3.092278,3.376946,2.220883,162.293103,157.453731,178.505,0.166667,0.162687,0.18,12.624138,13.901493,8.345,30,0,2024-09-01,07:45
31,28816.31,11846.8,6205.06,18225.0,5302.89,1467.71,4873.0,5419.0,719.1399999999994,5172.310000000001,17.127586,18.107463,13.845,810.487356,808.610448,816.775,1.289279,0.701693,3.631694,0.857931,0.932851,0.60695,0.842954,0.862134,0.7787,3.092278,3.376946,2.220883,162.293103,157.453731,178.505,0.166667,0.162687,0.18,12.624138,13.901493,8.345,31,1,2024-09-01,08:00
32,28698.04,11964.3,7018.79,18350.0,5430.31,2139.85,5748.0,6394.0,12.909999999999854,3954.040000000001,17.817241,18.814925,14.475,810.868966,808.98209,817.19,44.468863,41.408883,56.667498,0.792874,0.876015,0.51435,0.810437,0.830134,0.74445,3.306142,3.574598,2.484375,164.494253,160.877612,176.61,0.175862,0.170149,0.195,13.218391,14.51194,8.885,32,1,2024-09-01,08:15
33,29581.96,12042.8,7956.51,18727.0,5574.16,2928.28,5748.0,6322.0,-698.3100000000013,4532.959999999999,17.817241,18.814925,14.475,810.868966,808.98209,817.19,44.468863,41.408883,56.667498,0.792874,0.876015,0.51435,0.810437,0.830134,0.74445,3.306142,3.574598,2.484375,164.494253,160.877612,176.61,0.175862,0.170149,0.195,13.218391,14.51194,8.885,33,1,2024-09-01,08:30
34,30543.13,12132.8,8970.42,19009.0,5742.95,3774.32,5748.0,6256.0,-1586.2199999999993,5278.130000000001,17.817241,18.814925,14.475,810.868966,808.98209,817.19,44.468863,41.408883,56.667498,0.792874,0.876015,0.51435,0.810437,0.830134,0.74445,3.306142,3.574598,2.484375,164.494253,160.877612,176.61,0.175862,0.170149,0.195,13.218391,14.51194,8.885,34,1,2024-09-01,08:45
35,31482.94,12226.6,9962.98,19176.0,5880.38,4648.9,4873.0,6195.0,-1691.58,6111.939999999999,17.817241,18.814925,14.475,810.868966,808.98209,817.19,44.468863,41.408883,56.667498,0.792874,0.876015,0.51435,0.810437,0.830134,0.74445,3.306142,3.574598,2.484375,164.494253,160.877612,176.61,0.175862,0.170149,0.195,13.218391,14.51194,8.885,35,1,2024-09-01,09:00
36,32242.77,12323.6,10880.54,19344.0,6086.52,5499.37,5648.0,5843.0,-3665.1400000000012,7055.77,18.955172,19.871642,15.885,811.127586,809.276119,817.33,169.835707,167.122772,180.650845,0.750632,0.837896,0.4583,0.756356,0.777134,0.68675,3.06851,3.161749,2.783096,152.066667,150.492537,157.34,0.14023,0.170149,0.04,14.17931,15.161194,10.89,36,1,2024-09-01,09:15
37,32840.19,12022.2,11934.72,19594.0,6276.81,6356.65,5648.0,6260.0,-3750.92,6986.190000000002,18.955172,19.871642,15.885,811.127586,809.276119,817.33,169.835707,167.122772,180.650845,0.750632,0.837896,0.4583,0.756356,0.777134,0.68675,3.06851,3.161749,2.783096,152.066667,150.492537,157.34,0.14023,0.170149,0.04,14.17931,15.161194,10.89,37,1,2024-09-01,09:30
38,33067.54,11624.1,13022.76,19678.0,6454.79,7230.64,5243.0,6781.0,-3430.8600000000006,6608.540000000001,18.955172,19.871642,15.885,811.127586,809.276119,817.33,169.835707,167.122772,180.650845,0.750632,0.837896,0.4583,0.756356,0.777134,0.68675,3.06851,3.161749,2.783096,152.066667,150.492537,157.34,0.14023,0.170149,0.04,14.17931,15.161194,10.89,38,1,2024-09-01,09:45
39,33730.48,11324.4,14141.4,19950.0,6634.3,8114.33,5243.0,7017.0,-3741.7999999999993,6763.480000000003,18.955172,19.871642,15.885,811.127586,809.276119,817.33,169.835707,167.122772,180.650845,0.750632,0.837896,0.4583,0.756356,0.777134,0.68675,3.06851,3.161749,2.783096,152.066667,150.492537,157.34,0.14023,0.170149,0.04,14.17931,15.161194,10.89,39,2,2024-09-01,10:00
40,33961.91,10823.0,15203.52,20128.0,6806.4,8985.16,4868.0,6021.0,-4745.52,7812.9100000000035,20.170115,20.953731,17.545,811.306897,809.49403,817.38,320.861209,327.001284,296.383754,0.699862,0.797522,0.3727,0.703471,0.725522,0.6296,4.37685,4.89425,2.793043,134.387356,145.116418,98.445,0.135632,0.174627,0.005,15.003448,15.849254,12.17,40,2,2024-09-01,10:15
41,35032.49,10972.8,16274.1,20328.0,6965.87,9873.51,4868.0,6283.0,-5503.9,8421.489999999998,20.170115,20.953731,17.545,811.306897,809.49403,817.38,320.861209,327.001284,296.383754,0.699862,0.797522,0.3727,0.703471,0.725522,0.6296,4.37685,4.89425,2.793043,134.387356,145.116418,98.445,0.135632,0.174627,0.005,15.003448,15.849254,12.17,41,2,2024-09-01,10:30
42,35752.57,10817.4,17309.18,20369.0,7113.73,10766.4,4548.0,6642.0,-5663.58,8741.57,20.170115,20.953731,17.545,811.306897,809.49403,817.38,320.861209,327.001284,296.383754,0.699862,0.797522,0.3727,0.703471,0.725522,0.6296,4.37685,4.89425,2.793043,134.387356,145.116418,98.445,0.135632,0.174627,0.005,15.003448,15.849254,12.17,42,2,2024-09-01,10:45
43,36740.67,10953.3,18297.29,20537.0,7253.61,11637.08,4548.0,7237.0,-6024.59,8966.669999999998,20.170115,20.953731,17.545,811.306897,809.49403,817.38,320.861209,327.001284,296.383754,0.699862,0.797522,0.3727,0.703471,0.725522,0.6296,4.37685,4.89425,2.793043,134.387356,145.116418,98.445,0.135632,0.174627,0.005,15.003448,15.849254,12.17,43,2,2024-09-01,11:00
44,37363.1,10867.8,19149.71,20610.0,7385.65,12428.4,4328.0,6756.0,-6979.509999999998,9997.099999999999,21.377011,22.022388,19.215,811.317241,809.556716,817.215,460.239671,468.508104,427.277503,0.635943,0.717343,0.36325,0.656575,0.68091,0.57505,4.933233,5.64154,2.765037,118.296552,122.873134,102.965,0.154023,0.18806,0.04,15.812644,16.679104,12.91,44,2,2024-09-01,11:15
45,38118.26,10963.8,19904.88,20662.0,7486.79,13146.44,4328.0,6700.0,-7834.68,10756.260000000002,21.377011,22.022388,19.215,811.317241,809.556716,817.215,460.239671,468.508104,427.277503,0.635943,0.717343,0.36325,0.656575,0.68091,0.57505,4.933233,5.64154,2.765037,118.296552,122.873134,102.965,0.154023,0.18806,0.04,15.812644,16.679104,12.91,45,2,2024-09-01,11:30
46,38569.74,10844.8,20566.36,20693.0,7578.4,13755.38,4118.0,6703.0,-8133.16,11173.739999999998,21.377011,22.022388,19.215,811.317241,809.556716,817.215,460.239671,468.508104,427.277503,0.635943,0.717343,0.36325,0.656575,0.68091,0.57505,4.933233,5.64154,2.765037,118.296552,122.873134,102.965,0.154023,0.18806,0.04,15.812644,16.679104,12.91,46,2,2024-09-01,11:45
47,39075.79,10913.1,21072.41,20610.0,7664.09,14260.97,4118.0,6509.0,-8984.51,11956.79,21.377011,22.022388,19.215,811.317241,809.556716,817.215,460.239671,468.508104,427.277503,0.635943,0.717343,0.36325,0.656575,0.68091,0.57505,4.933233,5.64154,2.765037,118.296552,122.873134,102.965,0.154023,0.18806,0.04,15.812644,16.679104,12.91,47,2,2024-09-01,12:00
48,39243.46,10769.0,21440.07,20578.0,7764.32,14650.03,3918.0,6707.0,-8842.07,11958.46,22.55977,23.132836,20.64,810.974713,809.213433,816.875,537.443036,547.689099,496.597032,0.607115,0.693866,0.3165,0.614425,0.639806,0.5294,5.309828,6.173801,2.665128,124.787356,132.514925,98.9,0.132184,0.165672,0.02,16.657471,17.561194,13.63,48,2,2024-09-01,12:15
49,39523.82,10809.0,21720.43,20463.0,7841.91,14938.16,3918.0,6567.0,-9417.43,12493.82,22.55977,23.132836,20.64,810.974713,809.213433,816.875,537.443036,547.689099,496.597032,0.607115,0.693866,0.3165,0.614425,0.639806,0.5294,5.309828,6.173801,2.665128,124.787356,132.514925,98.9,0.132184,0.165672,0.02,16.657471,17.561194,13.63,49,2,2024-09-01,12:30
50,39684.22,10840.9,21880.83,20223.0,7916.23,15115.12,3918.0,6432.0,-9984.730000000001,13029.220000000001,22.55977,23.132836,20.64,810.974713,809.213433,816.875,537.443036,547.689099,496.597032,0.607115,0.693866,0.3165,0.614425,0.639806,0.5294,5.309828,6.173801,2.665128,124.787356,132.514925,98.9,0.132184,0.165672,0.02,16.657471,17.561194,13.63,50,2,2024-09-01,12:45
51,39783.9,10866.6,21980.51,20066.0,8004.58,15236.84,3918.0,6517.0,-10182.109999999999,13200.900000000001,22.55977,23.132836,20.64,810.974713,809.213433,816.875,537.443036,547.689099,496.597032,0.607115,0.693866,0.3165,0.614425,0.639806,0.5294,5.309828,6.173801,2.665128,124.787356,132.514925,98.9,0.132184,0.165672,0.02,16.657471,17.561194,13.63,51,2,2024-09-01,13:00
52,39818.2,10889.2,22014.81,19909.0,8091.44,15287.94,3918.0,6407.0,-10506.010000000002,13502.199999999997,23.545977,24.064179,21.81,810.35977,808.598507,816.26,639.892851,665.164263,539.148183,0.644011,0.731672,0.35035,0.584126,0.609194,0.50015,5.480955,6.426951,2.585174,132.803448,132.667164,133.26,0.1,0.122388,0.025,17.486207,18.39403,14.445,52,2,2024-09-01,13:15
53,39807.11,10908.3,22003.73,19847.0,8194.34,15298.48,3918.0,6494.0,-10489.029999999999,13466.11,23.545977,24.064179,21.81,810.35977,808.598507,816.26,639.892851,665.164263,539.148183,0.644011,0.731672,0.35035,0.584126,0.609194,0.50015,5.480955,6.426951,2.585174,132.803448,132.667164,133.26,0.1,0.122388,0.025,17.486207,18.39403,14.445,53,2,2024-09-01,13:30
54,39735.72,10925.4,21932.33,19826.0,8275.83,15251.57,3918.0,6599.0,-10350.730000000001,13310.720000000001,23.545977,24.064179,21.81,810.35977,808.598507,816.26,639.892851,665.164263,539.148183,0.644011,0.731672,0.35035,0.584126,0.609194,0.50015,5.480955,6.426951,2.585174,132.803448,132.667164,133.26,0.1,0.122388,0.025,17.486207,18.39403,14.445,54,2,2024-09-01,13:45
55,39617.9,10936.3,21814.52,19805.0,8389.5,15149.71,3918.0,6737.0,-10126.82,13075.900000000001,23.545977,24.064179,21.81,810.35977,808.598507,816.26,639.892851,665.164263,539.148183,0.644011,0.731672,0.35035,0.584126,0.609194,0.50015,5.480955,6.426951,2.585174,132.803448,132.667164,133.26,0.1,0.122388,0.025,17.486207,18.39403,14.445,55,2,2024-09-01,14:00
56,39416.87,10943.6,21613.48,19847.0,8518.74,14973.26,3918.0,6635.0,-9993.08,12934.870000000003,24.347126,24.813433,22.785,809.702299,807.944776,815.59,633.543701,650.505905,565.923754,0.657586,0.75606,0.3277,0.563207,0.587746,0.481,5.474453,6.282796,3.00004,121.942529,123.455224,116.875,0.095402,0.11194,0.04,18.171264,18.976119,15.475,56,2,2024-09-01,14:15
57,39144.97,10942.9,21341.58,19847.0,8644.02,14724.03,3918.0,6710.0,-9645.480000000001,12587.970000000001,24.347126,24.813433,22.785,809.702299,807.944776,815.59,633.543701,650.505905,565.923754,0.657586,0.75606,0.3277,0.563207,0.587746,0.481,5.474453,6.282796,3.00004,121.942529,123.455224,116.875,0.095402,0.11194,0.04,18.171264,18.976119,15.475,57,2,2024-09-01,14:30
58,38836.28,10936.6,21032.89,19899.0,8787.95,14395.94,3918.0,6742.0,-9246.49,12195.279999999999,24.347126,24.813433,22.785,809.702299,807.944776,815.59,633.543701,650.505905,565.923754,0.657586,0.75606,0.3277,0.563207,0.587746,0.481,5.474453,6.282796,3.00004,121.942529,123.455224,116.875,0.095402,0.11194,0.04,18.171264,18.976119,15.475,58,2,2024-09-01,14:45
59,38491.58,10920.0,20688.19,19962.0,8936.68,14022.28,3918.0,6824.0,-8740.189999999999,11705.580000000002,24.347126,24.813433,22.785,809.702299,807.944776,815.59,633.543701,650.505905,565.923754,0.657586,0.75606,0.3277,0.563207,0.587746,0.481,5.474453,6.282796,3.00004,121.942529,123.455224,116.875,0.095402,0.11194,0.04,18.171264,18.976119,15.475,59,2,2024-09-01,15:00
60,38104.58,10902.9,20301.2,19972.0,9101.93,13561.49,3918.0,6755.0,-8395.1,11377.580000000002,24.737931,25.171642,23.285,809.102299,807.332836,815.03,563.728763,581.861253,491.443462,0.670655,0.745134,0.42115,0.55708,0.579955,0.48045,5.612891,6.307482,3.486685,111.268966,113.51194,103.755,0.143678,0.141791,0.15,18.412644,19.137313,15.985,60,2,2024-09-01,15:15
61,37638.93,10878.5,19835.55,20004.0,9268.74,13043.13,3918.0,6909.0,-7719.049999999999,10725.93,24.737931,25.171642,23.285,809.102299,807.332836,815.03,563.728763,581.861253,491.443462,0.670655,0.745134,0.42115,0.55708,0.579955,0.48045,5.612891,6.307482,3.486685,111.268966,113.51194,103.755,0.143678,0.141791,0.15,18.412644,19.137313,15.985,61,2,2024-09-01,15:30
62,37125.71,10850.1,19322.32,20066.0,9439.2,12439.61,3918.0,7011.0,-7013.42,10048.71,24.737931,25.171642,23.285,809.102299,807.332836,815.03,563.728763,581.861253,491.443462,0.670655,0.745134,0.42115,0.55708,0.579955,0.48045,5.612891,6.307482,3.486685,111.268966,113.51194,103.755,0.143678,0.141791,0.15,18.412644,19.137313,15.985,62,2,2024-09-01,15:45
63,36508.78,10815.3,18705.4,20150.0,9621.0,11703.21,3918.0,7134.0,-6154.700000000001,9224.779999999999,24.737931,25.171642,23.285,809.102299,807.332836,815.03,563.728763,581.861253,491.443462,0.670655,0.745134,0.42115,0.55708,0.579955,0.48045,5.612891,6.307482,3.486685,111.268966,113.51194,103.755,0.143678,0.141791,0.15,18.412644,19.137313,15.985,63,1,2024-09-01,16:00
64,36025.73,10972.4,18012.35,20233.0,9788.7,10946.87,4128.0,6800.0,-6079.749999999998,8992.730000000003,24.778161,25.126866,23.61,808.604598,806.813433,814.605,520.528781,544.621336,424.483634,0.712379,0.769701,0.52035,0.558402,0.582896,0.47635,5.748237,6.348891,3.909577,104.189655,107.453731,93.255,0.097701,0.108955,0.06,18.386207,19.022388,16.255,64,1,2024-09-01,16:15
65,35565.13,11210.9,17264.83,20233.0,9964.62,10121.38,4128.0,6630.0,-5740.730000000001,8702.129999999997,24.778161,25.126866,23.61,808.604598,806.813433,814.605,520.528781,544.621336,424.483634,0.712379,0.769701,0.52035,0.558402,0.582896,0.47635,5.748237,6.348891,3.909577,104.189655,107.453731,93.255,0.097701,0.108955,0.06,18.386207,19.022388,16.255,65,1,2024-09-01,16:30
66,35333.17,11743.7,16444.89,20317.0,10147.2,9240.08,4448.0,6960.0,-5359.59,8056.169999999998,24.778161,25.126866,23.61,808.604598,806.813433,814.605,520.528781,544.621336,424.483634,0.712379,0.769701,0.52035,0.558402,0.582896,0.47635,5.748237,6.348891,3.909577,104.189655,107.453731,93.255,0.097701,0.108955,0.06,18.386207,19.022388,16.255,66,1,2024-09-01,16:45
67,34013.89,11191.3,15616.12,20422.0,10329.77,8304.34,4448.0,6740.0,-4093.42,6851.889999999999,24.778161,25.126866,23.61,808.604598,806.813433,814.605,520.528781,544.621336,424.483634,0.712379,0.769701,0.52035,0.558402,0.582896,0.47635,5.748237,6.348891,3.909577,104.189655,107.453731,93.255,0.097701,0.108955,0.06,18.386207,19.022388,16.255,67,1,2024-09-01,17:00
