info_date,count,rmse,mae,acc
2025-08-28,89,63.2308853006896,56.38369618619426,0.6769106830341108
2025-08-29,96,72.56407245758894,67.90005003293356,0.6265354864842876
2025-08-30,96,82.06754805265322,76.74304807980856,0.6041911500308584
2025-08-31,96,64.95205333391397,52.86926036516826,0.6908644677823298
2025-09-01,96,91.73038160073251,88.46466022173563,-1.0420763106000566
2025-09-02,96,111.55705798892959,104.29643196105957,0.20002736750865147
2025-09-03,96,75.37765615522464,66.30494704564411,0.48013533731496505
2025-09-04,96,75.37557864688277,65.37884671529135,0.3452703589881321
2025-09-05,96,84.38990608637131,76.51496645291647,0.41770032022754855
2025-09-06,96,58.54754842717917,51.508445075352995,0.764519142196171
2025-09-07,96,53.443291461847906,41.42876832008362,0.8293861041458294
2025-09-08,96,74.65725146661687,66.93201926549276,0.6854980071839535
2025-09-09,96,70.96667665521126,62.26426049550374,0.567644956393327
2025-09-10,96,55.826598936785764,47.29576642354329,0.7499174591690183
2025-09-11,96,68.29858005775,52.274221973419195,0.8203188610913421
2025-09-12,96,67.89842365367817,55.125635941823326,0.7166598018453822
2025-09-13,96,92.93139055365403,85.55494029362997,0.478514984451308
2025-09-14,96,122.21569489840853,111.54139754613242,-0.4663897889873576
2025-09-15,96,77.07292903310383,61.346625035603836,0.6045517722543878
2025-09-16,96,67.51923934403784,61.29727100054422,0.4139554276317813
2025-09-17,96,103.33222190525257,79.03350039164225,0.557408082535608
2025-09-18,96,87.77661926330615,74.45870268503825,0.6177774597960525
2025-09-19,96,61.774832899630084,53.82084349632263,0.6282633628786509
2025-09-20,96,89.81573992498038,82.71307648340861,0.44445028972934053
2025-09-21,96,60.300302523261806,42.21108469009399,0.7928318918783318
2025-09-22,96,81.41481825547528,58.805093428293866,0.6853083029695335
2025-09-23,96,73.44572071574386,58.120822668075554,0.7900745147518901
2025-09-24,96,52.64336201352907,42.68373409907023,0.7769802114514959
2025-09-25,96,66.94689552043052,54.57150312105815,0.670835254424639
2025-09-26,96,64.61910929001026,55.0719540977478,0.8096354314951464
