feature_name,importance_gain
pv_ahead_publish,160.11672973632812
pv_ahead_publish_lag1,110.7917709350586
load_ahead_publish_shanxi,75.66609954833984
jingjiakongjian,75.06269073486328
pv_ahead_publish_rolling_mean,68.54903411865234
ne_ahead_publish,67.32093811035156
ne_ahead_publish_rolling_mean,64.20446014404297
ne_ahead_publish_lag3,58.40950393676758
solartotal_620002,55.58491516113281
tieline_gansu_hunan_ahead_publish_rolling_mean,55.55271530151367
jingjiakongjian_diff3,54.08863067626953
ne_ahead_publish_lag1,53.272926330566406
ne_ahead_publish_diff3,50.303627014160156
load_ahead_publish_shanxi_lag1,50.25981140136719
solar_term_rolling_mean,50.12838363647461
solartotal_620001,49.88087844848633
tieline_gansu_hunan_ahead_publish,49.057281494140625
pressure_620000_lag3,48.037532806396484
pressure_620000_lag1,47.98580551147461
temperature_620002_lag1,46.87218475341797
pv_ahead_publish_diff3,46.099552154541016
solar_term,46.07262420654297
temperature_620002,45.5234489440918
totalcloud_620000_lag1,45.15995407104492
load_ahead_publish_ningxia,44.283287048339844
pressure_620000_rolling_mean,44.104434967041016
humidity_620000_lag1,42.62026596069336
totalcloud_620000_lag3,42.4998664855957
feeltemp_620002_lag1,41.22077941894531
temperature_620002_lag3,41.05069351196289
gen_ahead_publish_rolling_mean,40.542572021484375
tieline_gansu_hunan_ahead_publish_lag3,40.06769561767578
tieline_ahead_publish_lag1,39.78456115722656
winddirection_620000_lag3,39.68092346191406
windspeed_620002,39.27927780151367
wind_ahead_publish_lag1,39.21823501586914
dg_ahead_publish_lag1,39.1290168762207
huodian_kaiji_lag3,38.94976043701172
solar_term_lag1,38.93825912475586
tieline_ahead_publish,38.91824722290039
huodian_kaiji_lag1,38.882877349853516
temperature_620000_rolling_mean,38.79777908325195
huodian_kaiji,38.759483337402344
temperature_620001_lag1,38.31808090209961
winddirection_620000,38.26340103149414
load_ahead_publish_ningxia_rolling_mean,38.1839599609375
load_ahead_publish_ningxia_lag1,38.17574691772461
winddirection_620000_lag1,38.16941833496094
windspeed_620002_lag1,38.12877655029297
feeltemp_620002_lag3,37.996238708496094
tieline_gansu_shandong_ahead_publish_lag3,37.86973190307617
temperature_620001,37.845680236816406
temperature_620001_rolling_mean,37.70317459106445
huodian_kaiji_rolling_mean,37.63652801513672
tieline_ahead_publish_lag3,37.316673278808594
solartotal_620002_lag1,37.314353942871094
feeltemp_620002,37.11893844604492
load_ahead_publish_shanxi_rolling_mean,37.109840393066406
pressure_620000,37.055419921875
load_ahead_publish_xinjiang,36.966732025146484
solartotal_620000_diff3,36.46123123168945
tieline_gansu_hunan_ahead_publish_lag1,36.32115936279297
winddirection_620002_lag3,35.952537536621094
pressure_620001_rolling_mean,35.8923225402832
humidity_620000,35.87992477416992
feeltemp_620001_lag3,35.825809478759766
tieline_gansu_xinjiang_ahead_publish_lag1,35.67892074584961
winddirection_620002_rolling_mean,35.608917236328125
load_ahead_publish_xinjiang_lag3,35.588932037353516
solar_term_lag3,35.563568115234375
tieline_gansu_shandong_ahead_publish_lag1,35.483272552490234
totalcloud_620001_lag1,35.394405364990234
feeltemp_620002_rolling_mean,35.383995056152344
humidity_620000_rolling_mean,35.344173431396484
sdsurplus_diff3,35.31452941894531
gen_ahead_publish_lag3,35.30204391479492
feeltemp_620001,34.86245346069336
feeltemp_620001_lag1,34.59340286254883
pressure_620001,34.59279251098633
gen_ahead_publish_lag1,34.54072189331055
windspeed_620002_lag3,34.36341857910156
pv_ahead_publish_diff1,34.32255554199219
load_ahead_publish_xinjiang_rolling_mean,34.31781005859375
hydro_ahead_publish,34.239810943603516
windspeed_620002_rolling_mean,34.239158630371094
wind_ahead_publish_rolling_mean,34.19534683227539
totalcloud_620000,33.75239181518555
winddirection_620000_rolling_mean,33.706546783447266
windspeed_620001_lag3,33.2963981628418
temperature_620000_lag1,32.98668670654297
totalcloud_620001,32.970829010009766
tieline_ahead_publish_rolling_mean,32.905235290527344
tieline_gansu_xinjiang_ahead_publish,32.82909393310547
dg_ahead_publish,32.730525970458984
dg_ahead_publish_lag3,32.69783020019531
