,gen_real_clear,dg_real_clear,ne_real_clear,load_real_clear,wind_real_clear,pv_real_clear,hydro_real_clear,tieline_real_clear,price_real_clear_shift_1,jingjiakongjian,jingjiakongjian_shift_1,sdsurplus,time_order,temperature_620000,temperature_620001,temperature_620002,pressure_620000,pressure_620001,pressure_620002,solartotal_620000,solartotal_620001,solartotal_620002,totalcloud_620000,totalcloud_620001,totalcloud_620002,humidity_620000,humidity_620001,humidity_620002,windspeed_620000,windspeed_620001,windspeed_620002,winddirection_620000,winddirection_620001,winddirection_620002,rainfall_620000,rainfall_620001,rainfall_620002,feeltemp_620000,feeltemp_620001,feeltemp_620002,solar_term,gen_real_clear_新疆,dg_real_clear_新疆,ne_real_clear_新疆,load_real_clear_新疆,wind_real_clear_新疆,pv_real_clear_新疆,hydro_real_clear_新疆,tieline_real_clear_新疆,gen_real_clear_陕西,dg_real_clear_陕西,ne_real_clear_陕西,load_real_clear_陕西,wind_real_clear_陕西,pv_real_clear_陕西,hydro_real_clear_陕西,tieline_real_clear_陕西,gen_real_clear_宁夏,dg_real_clear_宁夏,ne_real_clear_宁夏,load_real_clear_宁夏,wind_real_clear_宁夏,pv_real_clear_宁夏,hydro_real_clear_宁夏,tieline_real_clear_宁夏,gen_real_clear_青海,dg_real_clear_青海,ne_real_clear_青海,load_real_clear_青海,wind_real_clear_青海,pv_real_clear_青海,hydro_real_clear_青海,tieline_real_clear_青海,info_date,info_hour
0,24310.0,8113.0,2377.4702,17757.0,2373.67,3.8002,5841.46,6554.5145,40.0,7979.584300000002,,-1.5145000000002256,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,2211.64,33306.2,2211.64,0.0,,,1705.342469,10894.74,1440.888428,13440.77344,,,264.454041,10009.42,,,,,,,,,2024-08-31,24:00
1,23608.0,6861.0,2210.9526,17805.0,2207.15,3.8026,5234.17,5800.0334,40.0,9298.9108,7979.584300000002,2.966599999999744,0,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,16,,,,,,,,,,,2350.04,32715.6,2350.04,0.0,,,1660.253845,11971.83,1395.983032,13344.2168,,,264.270813,9821.62,,,,,,,,,2024-09-01,00:15
2,23474.0,6818.0,2008.7925,17677.0,2004.99,3.8025,5252.06,5794.4205,212.75,9392.568,9298.9108,2.5794999999998254,1,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,16,,,,,,,,,,,2479.24,32436.9,2479.24,0.0,,,1680.131104,11797.49,1417.730347,13235.2334,,,262.400757,9260.25,,,,,,,,,2024-09-01,00:30
3,23501.0,6810.0,2003.3187,17534.0,1999.51,3.8087,5249.41,5974.2824,40.0,9445.5537,9392.568,-7.282400000000052,2,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,16,,,,,,,,,,,2537.21,32025.8,2537.21,0.0,,,1708.72644,11773.43,1447.012695,13221.81543,,,261.713745,9156.07,,,,,,,,,2024-09-01,00:45
4,23319.0,6794.0,2052.1991,17420.0,2048.4,3.7991,5235.13,5896.0119,40.0,9234.682799999999,9445.5537,2.9880999999995765,3,19.111494,19.791045,16.835,811.165517,809.232836,817.64,0.0,0.0,0.0,0.881368,0.938075,0.6914,0.789207,0.830015,0.6525,3.608159,4.131974,2.004711,152.86092,146.861194,172.96,0.321839,0.391045,0.09,14.575862,15.677612,10.885,16,,,,,,,,,,,2491.8,31725.2,2491.8,0.0,,,1727.104919,11774.35,1467.047241,13159.93652,,,260.057678,9061.99,,,,,,,,,2024-09-01,01:00
5,23205.0,6890.0,2019.9015,17381.0,2016.1,3.8015,5201.93,5818.9987,166.2,9088.1672,9234.682799999999,5.001299999999901,4,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,16,,,,,,,,,,,2518.42,31512.5,2518.42,0.0,,,1704.730316,11829.06,1445.127197,13164.67481,,,259.603119,9135.16,,,,,,,,,2024-09-01,01:15
6,23220.0,6915.0,2075.7975,17316.0,2072.0,3.7975,5228.01,5895.4862,40.0,8992.678699999999,9088.1672,8.51379999999972,5,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,16,,,,,,,,,,,2510.03,31064.1,2510.03,0.0,,,1706.58667,11833.58,1446.871582,13094.70801,,,259.715088,9294.49,,,,,,,,,2024-09-01,01:30
7,23195.0,6962.0,2151.367,17278.0,2147.57,3.797,5150.51,5918.2774,40.0,8932.4004,8992.678699999999,-1.2773999999999432,6,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,16,,,,,,,,,,,2517.88,30864.2,2517.88,0.0,,,1756.570617,11835.27,1495.439941,13052.92188,,,261.130676,9171.57,,,,,,,,,2024-09-01,01:45
8,22928.0,6989.0,2272.8302,16992.0,2269.03,3.8002,5013.85,5935.6517,40.0,8651.971500000001,8932.4004,0.34829999999965366,7,18.610345,19.4,15.965,811.008046,809.095522,817.415,0.0,0.0,0.0,0.900943,0.971433,0.6648,0.804851,0.842104,0.68005,3.460587,3.887278,2.154445,154.332184,149.398507,170.86,0.235632,0.28209,0.08,13.917241,15.183582,9.675,16,,,,,,,,,,,2658.41,30508.7,2658.41,0.0,,,1731.496673,11810.97,1471.304443,13073.38379,,,260.19223,9061.88,,,,,,,,,2024-09-01,02:00
9,22938.0,7008.0,2344.9065,17074.0,2341.11,3.7965,4976.64,5862.9,40.0,8607.353500000001,8651.971500000001,1.1000000000003638,8,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,16,,,,,,,,,,,2715.7,30220.0,2715.7,0.0,,,1775.140564,11895.89,1515.554077,13033.99219,,,259.586487,9123.41,,,,,,,,,2024-09-01,02:15
10,23027.0,6875.0,2339.5664,17009.0,2335.77,3.7964,5000.9,6008.3945,40.0,8801.928100000003,8607.353500000001,9.605499999999665,9,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,16,,,,,,,,,,,2709.72,30010.5,2709.72,0.0,,,1806.277282,11929.93,1546.229858,12995.02832,,,260.047424,9105.8,,,,,,,,,2024-09-01,02:30
11,22677.0,6653.0,2439.5839,17159.0,2435.79,3.7939,5051.8,5511.8321,40.0,8526.448199999999,8801.928100000003,6.1679000000003725,10,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,16,,,,,,,,,,,2731.81,29622.6,2731.81,0.0,,,1882.812653,11935.79,1622.993164,12942.59473,,,259.819489,9002.4,,,,,,,,,2024-09-01,02:45
12,22581.0,6434.0,2501.6626,17026.0,2497.87,3.7926,5019.96,5549.5216,40.0,8619.899000000001,8526.448199999999,5.478399999999965,11,18.162069,18.947761,15.53,810.655172,808.741791,817.065,0.0,0.0,0.0,0.877609,0.97806,0.5411,0.821897,0.857776,0.7017,3.109127,3.53502,1.805431,170.387356,173.089552,161.335,0.167816,0.186567,0.105,13.635632,14.861194,9.53,16,,,,,,,,,,,2902.94,29380.3,2902.94,0.0,,,1924.940064,11926.46,1666.341309,12959.49121,,,258.598755,9017.91,,,,,,,,,2024-09-01,03:00
13,22452.0,6264.0,2472.1333,16966.0,2468.33,3.8033,4997.47,5487.1089,40.0,8719.505599999997,8619.899000000001,-1.108900000000176,12,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,16,,,,,,,,,,,2921.0,29246.9,2921.0,0.0,,,1869.707184,11979.99,1612.67688,12925.16504,,,257.030304,9039.78,,,,,,,,,2024-09-01,03:15
14,22483.0,6277.0,2465.4938,17059.0,2461.7,3.7938,5084.36,5426.7316,40.0,8658.877799999998,8719.505599999997,-2.7316000000000713,13,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,16,,,,,,,,,,,2958.09,29019.0,2958.09,0.0,,,1879.699616,11942.22,1623.106934,12916.39746,,,256.592682,8998.86,,,,,,,,,2024-09-01,03:30
15,22653.0,6268.0,2434.4926,17036.0,2430.7,3.7926,5152.57,5619.7893,40.0,8800.7267,8658.877799999998,-2.7893000000003667,14,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,16,,,,,,,,,,,2930.43,28918.4,2930.43,0.0,,,1901.054718,11927.64,1644.625244,12886.62891,,,256.429474,8870.1,,,,,,,,,2024-09-01,03:45
16,22547.0,6194.0,2204.3045,17049.0,2200.51,3.7945,5206.74,5495.0624,40.0,8939.017899999997,8800.7267,2.9376000000002023,15,17.810345,18.61791,15.105,810.235632,808.310448,816.685,0.0,0.0,0.0,0.857126,0.966881,0.48945,0.83254,0.865134,0.72335,3.087654,3.545813,1.685189,148.966667,158.992537,115.38,0.13908,0.155224,0.085,13.412644,14.679104,9.17,16,,,,,,,,,,,2914.6,28687.1,2914.6,0.0,,,1863.141693,11889.8,1605.912598,12828.72168,,,257.229095,8899.92,,,,,,,,,2024-09-01,04:00
17,22459.0,6190.0,2077.8349,17078.0,2074.04,3.7949,5203.03,5384.5954,40.0,8991.730499999998,8939.017899999997,-3.5954000000001543,16,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,16,,,,,,,,,,,2914.78,28575.6,2914.78,0.0,,,1772.829773,11996.23,1516.756958,12895.56348,,,256.072815,8817.66,,,,,,,,,2024-09-01,04:15
18,22449.0,6187.0,1928.693,17124.0,1924.9,3.793,5171.79,5321.6849,40.0,9158.2019,8991.730499999998,3.315099999999802,17,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,16,,,,,,,,,,,2734.77,28382.9,2734.77,0.0,,,1783.865662,11961.8,1524.171265,12868.28906,,,259.694397,8978.74,,,,,,,,,2024-09-01,04:30
19,22524.0,6188.0,1803.1628,17042.0,1799.37,3.7928,5180.41,5478.7816,320.0,9349.208800000004,9158.2019,3.218399999999747,18,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,16,,,,,,,,,,,2692.41,28308.2,2692.41,0.0,,,1672.947388,11955.25,1413.159546,12891.27051,,,259.787842,8914.31,,,,,,,,,2024-09-01,04:45
20,22266.0,6232.0,1810.1376,16883.0,1809.16,0.9776,5158.35,5384.2934,320.0,9066.8058,9349.208800000004,-1.293399999999565,19,17.511494,18.323881,14.79,810.03908,808.114925,816.485,0.0,0.0,0.0,0.867736,0.953716,0.5797,0.839115,0.871254,0.73145,3.073288,3.472427,1.851488,161.11954,166.850746,141.92,0.206897,0.179104,0.3,13.005747,14.277612,8.745,16,,,,,,,,,,,2749.59,28239.0,2749.59,0.0,,,1507.284729,11951.16,1246.989136,12846.03711,,,260.295593,8900.96,,,,,,,,,2024-09-01,05:00
21,22523.0,6239.0,1845.9621,16933.0,1845.41,0.5521,5156.15,5590.6315,40.0,9282.5194,9066.8058,-0.6315000000004147,20,17.326437,18.19403,14.42,810.052874,808.110448,816.56,0.000959,0.0,0.00478,0.87669,0.974239,0.5499,0.844437,0.871433,0.754,2.556459,2.809028,1.783324,161.409195,158.976119,169.56,0.396552,0.177612,1.13,12.967816,14.102985,9.165,16,,,,,,,,,,,2865.251,28300.8,2795.02,70.231,,,1460.283203,11938.29,1200.011963,12965.55859,,,260.27124,8840.32,,,,,,,,,2024-09-01,05:15
22,22697.0,6370.0,1884.2868,17112.0,1883.74,0.5468,5167.44,5591.4072,290.0,9281.680400000001,9282.5194,-6.407199999999648,21,17.326437,18.19403,14.42,810.052874,808.110448,816.56,0.000959,0.0,0.00478,0.87669,0.974239,0.5499,0.844437,0.871433,0.754,2.556459,2.809028,1.783324,161.409195,158.976119,169.56,0.396552,0.177612,1.13,12.967816,14.102985,9.165,16,,,,,,,,,,,2796.679,28441.4,2726.47,70.209,,,1408.184723,11953.54,1149.031738,12970.72559,,,259.152985,8868.83,,,,,,,,,2024-09-01,05:30
23,22847.0,6507.0,1883.0965,17228.0,1882.55,0.5465,5151.31,5614.9827,290.0,9301.5762,9281.680400000001,4.017300000000432,22,17.326437,18.19403,14.42,810.052874,808.110448,816.56,0.000959,0.0,0.00478,0.87669,0.974239,0.5499,0.844437,0.871433,0.754,2.556459,2.809028,1.783324,161.409195,158.976119,169.56,0.396552,0.177612,1.13,12.967816,14.102985,9.165,16,,,,,,,,,,,2815.2922,28478.7,2745.06,70.2321,,,1363.90509,11948.87,1103.482666,12984.375,,,260.422424,8984.69,,,,,,,,,2024-09-01,05:45
24,22935.0,6606.0,1877.8663,17032.0,1877.32,0.5463,5206.04,5904.6697,40.0,9246.763399999996,9301.5762,-1.6697000000003754,23,17.326437,18.19403,14.42,810.052874,808.110448,816.56,0.000959,0.0,0.00478,0.87669,0.974239,0.5499,0.844437,0.871433,0.754,2.556459,2.809028,1.783324,161.409195,158.976119,169.56,0.396552,0.177612,1.13,12.967816,14.102985,9.165,16,,,,,,,,,,,2796.6199,28570.1,2726.4,70.2199,,,1316.503479,12027.96,1056.973877,13056.92285,,,259.529602,9014.48,,,,,,,,,2024-09-01,06:00
25,23011.0,6745.0,1909.8411,17174.0,1909.29,0.5511,5181.41,5839.3708,40.0,9177.1197,9246.763399999996,-2.37079999999969,24,17.129885,18.064179,14.0,810.228736,808.319403,816.625,0.025866,0.032355,0.0,0.887092,0.971522,0.60425,0.846977,0.869567,0.7713,2.992138,3.374441,1.821875,145.475862,142.008955,157.09,0.189655,0.170149,0.255,12.594253,13.861194,8.35,16,,,,,,,,,,,2706.1873,28860.9,2629.01,77.1772,,,1350.051666,12109.03,1090.286621,13049.52441,,,259.765045,9121.85,,,,,,,,,2024-09-01,06:15
26,23237.0,7196.0,1935.9808,17324.0,1935.44,0.5408,5533.02,5917.1523,40.0,8576.1515,9177.1197,-4.152299999999741,25,17.129885,18.064179,14.0,810.228736,808.319403,816.625,0.025866,0.032355,0.0,0.887092,0.971522,0.60425,0.846977,0.869567,0.7713,2.992138,3.374441,1.821875,145.475862,142.008955,157.09,0.189655,0.170149,0.255,12.594253,13.861194,8.35,16,,,,,,,,,,,2583.5508,29093.9,2406.38,177.171,,,1402.197876,12177.46,1149.776123,13044.46875,,,252.421753,9578.27,,,,,,,,,2024-09-01,06:30
27,23193.0,7455.0,2036.6138,17380.0,2034.71,1.9038,5660.82,5811.2059,290.7,8038.772100000002,8576.1515,1.7941000000000713,26,17.129885,18.064179,14.0,810.228736,808.319403,816.625,0.025866,0.032355,0.0,0.887092,0.971522,0.60425,0.846977,0.869567,0.7713,2.992138,3.374441,1.821875,145.475862,142.008955,157.09,0.189655,0.170149,0.255,12.594253,13.861194,8.35,16,,,,,,,,,,,2899.333,29067.8,2456.17,443.163,,,1395.137878,12242.27,1143.930664,13018.34277,,,251.207214,9488.12,,,,,,,,,2024-09-01,06:45
28,23170.0,7730.0,2107.2828,17362.0,2099.52,7.7628,5824.83,5808.499,40.0,7508.386199999999,8038.772100000002,-0.4989999999997963,27,17.129885,18.064179,14.0,810.228736,808.319403,816.625,0.025866,0.032355,0.0,0.887092,0.971522,0.60425,0.846977,0.869567,0.7713,2.992138,3.374441,1.821875,145.475862,142.008955,157.09,0.189655,0.170149,0.255,12.594253,13.861194,8.35,16,,,,,,,,,,,3192.075,29154.6,2419.22,772.855,,,1469.126709,12225.61,1216.348145,12998.55469,,,252.778564,9376.75,,,,,,,,,2024-09-01,07:00
29,22394.0,7930.0,2139.3615,17565.0,2097.89,41.4715,5758.75,4801.8816,320.0,6538.770100000002,7508.386199999999,27.118400000000292,28,17.127586,18.107463,13.845,810.487356,808.610448,816.775,1.289279,0.701693,3.631694,0.857931,0.932851,0.60695,0.842954,0.862134,0.7787,3.092278,3.376946,2.220883,162.293103,157.453731,178.505,0.166667,0.162687,0.18,12.624138,13.901493,8.345,16,,,,,,,,,,,3638.33,29093.5,2412.02,1226.31,,,1517.519241,12173.9,1265.924194,12898.27734,,,251.595047,9261.15,,,,,,,,,2024-09-01,07:15
30,22403.0,7966.0,2216.709,17797.0,2083.98,132.729,5626.1,4604.9627,40.0,6593.153700000001,6538.770100000002,1.0372999999999593,29,17.127586,18.107463,13.845,810.487356,808.610448,816.775,1.289279,0.701693,3.631694,0.857931,0.932851,0.60695,0.842954,0.862134,0.7787,3.092278,3.376946,2.220883,162.293103,157.453731,178.505,0.166667,0.162687,0.18,12.624138,13.901493,8.345,16,,,,,,,,,,,4139.96,28612.8,2438.48,1701.48,,,1614.187943,11845.53,1363.122803,12557.39844,,,251.06514,9334.21,,,,,,,,,2024-09-01,07:30
31,23253.0,8001.0,2235.232,17895.0,1954.01,281.222,5725.41,5351.3383,40.0,7284.6963,6593.153700000001,6.661699999999655,30,17.127586,18.107463,13.845,810.487356,808.610448,816.775,1.289279,0.701693,3.631694,0.857931,0.932851,0.60695,0.842954,0.862134,0.7787,3.092278,3.376946,2.220883,162.293103,157.453731,178.505,0.166667,0.162687,0.18,12.624138,13.901493,8.345,16,,,,,,,,,,,4773.51,28415.7,2466.96,2306.55,,,1770.273926,11489.66,1525.096924,12762.06348,,,245.177002,10307.95,,,,,,,,,2024-09-01,07:45
32,23411.0,7948.0,2350.409,18100.0,1864.53,485.879,5772.19,5316.8438,40.0,7346.2448,7284.6963,-5.843799999999646,31,17.127586,18.107463,13.845,810.487356,808.610448,816.775,1.289279,0.701693,3.631694,0.857931,0.932851,0.60695,0.842954,0.862134,0.7787,3.092278,3.376946,2.220883,162.293103,157.453731,178.505,0.166667,0.162687,0.18,12.624138,13.901493,8.345,16,,,,,,,,,,,5391.83,28369.1,2503.68,2888.15,,,2010.98317,11159.55,1760.32251,12808.29688,,,250.66066,9722.08,,,,,,,,,2024-09-01,08:00
33,24552.0,7936.0,2428.656,18588.0,1685.51,743.146,5856.86,5972.7991,40.0,8339.2831,7346.2448,-8.79910000000018,32,17.817241,18.814925,14.475,810.868966,808.98209,817.19,44.468863,41.408883,56.667498,0.792874,0.876015,0.51435,0.810437,0.830134,0.74445,3.306142,3.574598,2.484375,164.494253,160.877612,176.61,0.175862,0.170149,0.195,13.218391,14.51194,8.885,16,,,,,,,,,,,6008.4697,28688.1,2514.25,3494.22,,,2370.417419,11706.52,2118.901367,12866.87012,,,251.516052,9424.07,,,,,,,,,2024-09-01,08:15
34,24658.0,7877.0,2631.31,18820.0,1579.99,1051.32,5853.16,5835.2859,40.0,8293.815899999998,8339.2831,2.714100000000144,33,17.817241,18.814925,14.475,810.868966,808.98209,817.19,44.468863,41.408883,56.667498,0.792874,0.876015,0.51435,0.810437,0.830134,0.74445,3.306142,3.574598,2.484375,164.494253,160.877612,176.61,0.175862,0.170149,0.195,13.218391,14.51194,8.885,16,,,,,,,,,,,6659.5205,29217.7,2477.57,4181.95,,,2674.298675,11357.37,2428.524902,12993.59961,,,245.773773,10467.44,,,,,,,,,2024-09-01,08:30
35,24763.0,7899.0,2976.63,18994.0,1497.9,1478.73,5615.08,5773.485,40.0,8276.775,8293.815899999998,-4.484999999999673,34,17.817241,18.814925,14.475,810.868966,808.98209,817.19,44.468863,41.408883,56.667498,0.792874,0.876015,0.51435,0.810437,0.830134,0.74445,3.306142,3.574598,2.484375,164.494253,160.877612,176.61,0.175862,0.170149,0.195,13.218391,14.51194,8.885,16,,,,,,,,,,,7387.97,29944.0,2444.52,4943.45,,,3089.538879,11125.68,2846.222656,13196.38672,,,243.316223,11115.88,,,,,,,,,2024-09-01,08:45
36,24857.0,7875.0,3271.5,19151.0,1430.43,1841.07,5354.51,5705.2179,40.0,8355.2079,8276.775,0.7821000000003551,35,17.817241,18.814925,14.475,810.868966,808.98209,817.19,44.468863,41.408883,56.667498,0.792874,0.876015,0.51435,0.810437,0.830134,0.74445,3.306142,3.574598,2.484375,164.494253,160.877612,176.61,0.175862,0.170149,0.195,13.218391,14.51194,8.885,16,,,,,,,,,,,8208.88,30690.4,2383.33,5825.55,,,3305.456635,10947.37,3060.388184,13186.11914,,,245.068451,11173.31,,,,,,,,,2024-09-01,09:00
37,25120.0,7718.0,3774.51,19527.0,1551.02,2223.49,5066.4,5591.6344,40.0,8559.724400000001,8355.2079,1.3656000000000859,36,18.955172,19.871642,15.885,811.127586,809.276119,817.33,169.835707,167.122772,180.650845,0.750632,0.837896,0.4583,0.756356,0.777134,0.68675,3.06851,3.161749,2.783096,152.066667,150.492537,157.34,0.14023,0.170149,0.04,14.17931,15.161194,10.89,16,,,,,,,,,,,8885.94,31021.8,2240.3,6645.64,,,3536.758301,10181.05,3292.765625,13186.20508,,,243.992676,10361.12,,,,,,,,,2024-09-01,09:15
38,25915.0,7159.0,4834.23,19607.0,1985.46,2848.77,4908.27,6308.4524,40.0,9013.952400000002,8559.724400000001,-0.45240000000012515,37,18.955172,19.871642,15.885,811.127586,809.276119,817.33,169.835707,167.122772,180.650845,0.750632,0.837896,0.4583,0.756356,0.777134,0.68675,3.06851,3.161749,2.783096,152.066667,150.492537,157.34,0.14023,0.170149,0.04,14.17931,15.161194,10.89,16,,,,,,,,,,,9672.92,31740.7,2207.45,7465.47,,,3668.443359,10363.0,3423.368408,13610.06055,,,245.074951,10500.16,,,,,,,,,2024-09-01,09:30
39,26589.0,6759.0,6431.89,19771.0,2730.3,3701.59,5235.15,6817.0675,40.0,8162.027500000002,9013.952400000002,0.9324999999998909,38,18.955172,19.871642,15.885,811.127586,809.276119,817.33,169.835707,167.122772,180.650845,0.750632,0.837896,0.4583,0.756356,0.777134,0.68675,3.06851,3.161749,2.783096,152.066667,150.492537,157.34,0.14023,0.170149,0.04,14.17931,15.161194,10.89,16,,,,,,,,,,,10237.16,31943.2,2102.67,8134.49,,,3937.110596,10378.48,3691.046875,13839.86621,,,246.063721,10854.08,,,,,,,,,2024-09-01,09:45
40,26774.0,6232.0,7514.68,19849.0,3179.17,4335.51,5114.25,6928.1837,40.0,7916.253700000001,8162.027500000002,-3.1836999999995896,39,18.955172,19.871642,15.885,811.127586,809.276119,817.33,169.835707,167.122772,180.650845,0.750632,0.837896,0.4583,0.756356,0.777134,0.68675,3.06851,3.161749,2.783096,152.066667,150.492537,157.34,0.14023,0.170149,0.04,14.17931,15.161194,10.89,16,,,,,,,,,,,10762.73,32512.9,1920.31,8842.42,,,4156.234406,10321.25,3909.076172,13896.38477,,,247.158234,11053.78,,,,,,,,,2024-09-01,10:00
41,25942.0,5461.0,8548.29,19805.0,3419.89,5128.4,4378.58,6138.4546,40.0,7555.5846,7916.253700000001,-1.4546000000000276,40,20.170115,20.953731,17.545,811.306897,809.49403,817.38,320.861209,327.001284,296.383754,0.699862,0.797522,0.3727,0.703471,0.725522,0.6296,4.37685,4.89425,2.793043,134.387356,145.116418,98.445,0.135632,0.174627,0.005,15.003448,15.849254,12.17,16,,,,,,,,,,,11480.54,32977.8,1783.25,9697.29,,,4367.828857,10112.77,4120.875488,13885.33301,,,246.953369,11021.1,,,,,,,,,2024-09-01,10:15
42,25693.0,5311.0,9472.39,19659.0,3631.46,5840.93,4185.51,6039.0606,40.0,6729.160600000001,7555.5846,-5.060599999999795,41,20.170115,20.953731,17.545,811.306897,809.49403,817.38,320.861209,327.001284,296.383754,0.699862,0.797522,0.3727,0.703471,0.725522,0.6296,4.37685,4.89425,2.793043,134.387356,145.116418,98.445,0.135632,0.174627,0.005,15.003448,15.849254,12.17,16,,,,,,,,,,,11954.74,33433.2,1643.84,10310.9,,,4978.295333,10143.28,4730.064941,13865.64941,,,248.230392,11282.62,,,,,,,,,2024-09-01,10:30
43,26720.0,5259.0,10091.67,19732.0,3669.79,6421.88,4065.02,6992.0773,40.0,7308.3872999999985,6729.160600000001,-4.077299999999923,42,20.170115,20.953731,17.545,811.306897,809.49403,817.38,320.861209,327.001284,296.383754,0.699862,0.797522,0.3727,0.703471,0.725522,0.6296,4.37685,4.89425,2.793043,134.387356,145.116418,98.445,0.135632,0.174627,0.005,15.003448,15.849254,12.17,16,,,,,,,,,,,12042.54,33704.7,1532.04,10510.5,,,5691.244751,9982.16,5441.87793,13735.80762,,,249.366821,10921.11,,,,,,,,,2024-09-01,10:45
44,28126.0,5216.0,11571.24,19987.0,4097.9,7473.34,4081.15,8137.0138,40.0,7255.623800000003,7308.3872999999985,1.9862000000002809,43,20.170115,20.953731,17.545,811.306897,809.49403,817.38,320.861209,327.001284,296.383754,0.699862,0.797522,0.3727,0.703471,0.725522,0.6296,4.37685,4.89425,2.793043,134.387356,145.116418,98.445,0.135632,0.174627,0.005,15.003448,15.849254,12.17,16,,,,,,,,,,,12263.34,34332.7,1392.74,10870.6,,,6013.34343,9878.55,5764.386719,13861.26856,,,248.956711,10965.14,,,,,,,,,2024-09-01,11:00
45,27851.0,5228.0,12718.04,20168.0,4638.86,8079.18,3916.55,7689.7935,40.0,5995.2035,7255.623800000003,-6.793499999999767,44,21.377011,22.022388,19.215,811.317241,809.556716,817.215,460.239671,468.508104,427.277503,0.635943,0.717343,0.36325,0.656575,0.68091,0.57505,4.933233,5.64154,2.765037,118.296552,122.873134,102.965,0.154023,0.18806,0.04,15.812644,16.679104,12.91,16,,,,,,,,,,,12386.699,34883.0,1314.6,11072.1,,,6006.237579,9628.17,5757.618164,13812.86328,,,248.619415,10861.19,,,,,,,,,2024-09-01,11:15
