,price_real_clear,info_date,info_hour
4647,211.66,2024-10-18,09:45
4648,275.12,2024-10-18,10:00
4649,245.07,2024-10-18,10:15
4650,226.26,2024-10-18,10:30
4651,149.99,2024-10-18,10:45
4652,149.98,2024-10-18,11:00
4653,230.84,2024-10-18,11:15
4654,232.82,2024-10-18,11:30
4655,241.56,2024-10-18,11:45
4656,242.9,2024-10-18,12:00
4657,231.44,2024-10-18,12:15
4658,216.84,2024-10-18,12:30
4659,242.42,2024-10-18,12:45
4660,217.41,2024-10-18,13:00
4661,218.2,2024-10-18,13:15
4662,217.59,2024-10-18,13:30
4663,218.4,2024-10-18,13:45
4664,234.92,2024-10-18,14:00
4665,231.48,2024-10-18,14:15
4666,244.86,2024-10-18,14:30
4667,231.5,2024-10-18,14:45
4668,274.1,2024-10-18,15:00
4669,352.91,2024-10-18,15:15
4670,351.41,2024-10-18,15:30
4671,332.8,2024-10-18,15:45
4672,333.8,2024-10-18,16:00
4673,251.47,2024-10-18,16:15
4674,264.53,2024-10-18,16:30
4675,298.91,2024-10-18,16:45
4676,229.32,2024-10-18,17:00
4677,232.96,2024-10-18,17:15
4678,211.46,2024-10-18,17:30
4679,245.61,2024-10-18,17:45
4680,426.24,2024-10-18,18:00
4681,328.18,2024-10-18,18:15
4682,547.55,2024-10-18,18:30
4683,549.38,2024-10-18,18:45
4684,541.47,2024-10-18,19:00
4685,521.14,2024-10-18,19:15
4686,496.03,2024-10-18,19:30
4687,408.51,2024-10-18,19:45
4688,381.15,2024-10-18,20:00
4689,150.0,2024-10-18,20:15
4690,150.0,2024-10-18,20:30
4691,150.0,2024-10-18,20:45
4692,150.0,2024-10-18,21:00
4693,150.0,2024-10-18,21:15
4694,150.0,2024-10-18,21:30
4695,150.0,2024-10-18,21:45
4696,150.0,2024-10-18,22:00
4697,150.0,2024-10-18,22:15
4698,150.0,2024-10-18,22:30
4699,150.0,2024-10-18,22:45
4700,150.0,2024-10-18,23:00
4701,150.0,2024-10-18,23:15
4702,150.0,2024-10-18,23:30
4703,150.0,2024-10-18,23:45
4704,150.0,2024-10-18,24:00
4705,40.0,2024-10-19,00:15
4706,40.0,2024-10-19,00:30
4707,40.0,2024-10-19,00:45
4708,40.0,2024-10-19,01:00
4709,40.0,2024-10-19,01:15
4710,40.0,2024-10-19,01:30
4711,40.0,2024-10-19,01:45
4712,40.0,2024-10-19,02:00
4713,40.0,2024-10-19,02:15
4714,40.0,2024-10-19,02:30
4715,40.0,2024-10-19,02:45
4716,40.0,2024-10-19,03:00
4717,40.0,2024-10-19,03:15
4718,40.0,2024-10-19,03:30
4719,40.0,2024-10-19,03:45
4720,40.0,2024-10-19,04:00
4721,40.0,2024-10-19,04:15
4722,40.0,2024-10-19,04:30
4723,40.0,2024-10-19,04:45
4724,40.0,2024-10-19,05:00
4725,40.0,2024-10-19,05:15
4726,40.0,2024-10-19,05:30
4727,200.0,2024-10-19,05:45
4728,40.0,2024-10-19,06:00
4729,40.0,2024-10-19,06:15
4730,40.0,2024-10-19,06:30
4731,40.0,2024-10-19,06:45
4732,40.0,2024-10-19,07:00
4733,40.0,2024-10-19,07:15
4734,40.0,2024-10-19,07:30
4735,40.0,2024-10-19,07:45
4736,40.0,2024-10-19,08:00
4737,149.99,2024-10-19,08:15
4738,319.98,2024-10-19,08:30
4739,40.0,2024-10-19,08:45
4740,136.82,2024-10-19,09:00
4741,40.0,2024-10-19,09:15
4742,137.8,2024-10-19,09:30
4743,335.9,2024-10-19,09:45
4744,290.91,2024-10-19,10:00
4745,411.78,2024-10-19,10:15
4746,49.03,2024-10-19,10:30
4747,40.0,2024-10-19,10:45
4748,40.0,2024-10-19,11:00
4749,40.0,2024-10-19,11:15
4750,321.33,2024-10-19,11:30
4751,40.0,2024-10-19,11:45
4752,40.0,2024-10-19,12:00
4753,40.0,2024-10-19,12:15
4754,40.0,2024-10-19,12:30
4755,40.0,2024-10-19,12:45
4756,40.0,2024-10-19,13:00
4757,40.0,2024-10-19,13:15
4758,40.0,2024-10-19,13:30
4759,40.0,2024-10-19,13:45
4760,131.83,2024-10-19,14:00
4761,173.14,2024-10-19,14:15
4762,40.0,2024-10-19,14:30
4763,40.0,2024-10-19,14:45
4764,40.0,2024-10-19,15:00
4765,283.15,2024-10-19,15:15
4766,391.89,2024-10-19,15:30
4767,323.04,2024-10-19,15:45
4768,357.43,2024-10-19,16:00
4769,142.13,2024-10-19,16:15
4770,40.0,2024-10-19,16:30
4771,125.29,2024-10-19,16:45
4772,345.1,2024-10-19,17:00
4773,344.63,2024-10-19,17:15
4774,353.86,2024-10-19,17:30
4775,418.26,2024-10-19,17:45
4776,343.65,2024-10-19,18:00
4777,325.43,2024-10-19,18:15
4778,372.1,2024-10-19,18:30
4779,372.38,2024-10-19,18:45
4780,419.45,2024-10-19,19:00
4781,475.78,2024-10-19,19:15
4782,466.61,2024-10-19,19:30
4783,429.91,2024-10-19,19:45
4784,467.17,2024-10-19,20:00
4785,560.68,2024-10-19,20:15
4786,561.03,2024-10-19,20:30
4787,560.9,2024-10-19,20:45
4788,542.04,2024-10-19,21:00
4789,560.43,2024-10-19,21:15
4790,467.33,2024-10-19,21:30
4791,49.24,2024-10-19,21:45
4792,40.0,2024-10-19,22:00
4793,40.0,2024-10-19,22:15
4794,40.0,2024-10-19,22:30
4795,40.0,2024-10-19,22:45
4796,40.0,2024-10-19,23:00
4797,40.0,2024-10-19,23:15
4798,40.0,2024-10-19,23:30
4799,40.0,2024-10-19,23:45
4800,40.0,2024-10-19,24:00
4801,40.0,2024-10-20,00:15
4802,40.0,2024-10-20,00:30
4803,40.0,2024-10-20,00:45
4804,40.0,2024-10-20,01:00
4805,40.0,2024-10-20,01:15
4806,40.0,2024-10-20,01:30
4807,40.0,2024-10-20,01:45
4808,40.0,2024-10-20,02:00
4809,40.0,2024-10-20,02:15
4810,40.0,2024-10-20,02:30
4811,40.0,2024-10-20,02:45
4812,40.0,2024-10-20,03:00
4813,40.0,2024-10-20,03:15
4814,40.0,2024-10-20,03:30
4815,40.0,2024-10-20,03:45
4816,40.0,2024-10-20,04:00
4817,320.0,2024-10-20,04:15
4818,150.0,2024-10-20,04:30
4819,40.0,2024-10-20,04:45
4820,40.0,2024-10-20,05:00
4821,150.0,2024-10-20,05:15
4822,50.0,2024-10-20,05:30
4823,150.0,2024-10-20,05:45
4824,50.0,2024-10-20,06:00
4825,150.0,2024-10-20,06:15
4826,150.0,2024-10-20,06:30
4827,320.0,2024-10-20,06:45
4828,310.0,2024-10-20,07:00
4829,360.0,2024-10-20,07:15
4830,320.0,2024-10-20,07:30
4831,40.0,2024-10-20,07:45
4832,40.0,2024-10-20,08:00
4833,359.98,2024-10-20,08:15
4834,149.99,2024-10-20,08:30
4835,40.0,2024-10-20,08:45
4836,309.96,2024-10-20,09:00
4837,40.0,2024-10-20,09:15
4838,40.0,2024-10-20,09:30
4839,40.0,2024-10-20,09:45
4840,40.0,2024-10-20,10:00
4841,40.0,2024-10-20,10:15
4842,40.0,2024-10-20,10:30
4843,40.0,2024-10-20,10:45
4844,40.0,2024-10-20,11:00
4845,40.0,2024-10-20,11:15
4846,40.0,2024-10-20,11:30
4847,40.0,2024-10-20,11:45
4848,40.0,2024-10-20,12:00
4849,40.0,2024-10-20,12:15
4850,40.0,2024-10-20,12:30
4851,40.0,2024-10-20,12:45
4852,40.0,2024-10-20,13:00
4853,40.0,2024-10-20,13:15
4854,40.0,2024-10-20,13:30
4855,40.0,2024-10-20,13:45
4856,40.0,2024-10-20,14:00
4857,40.0,2024-10-20,14:15
4858,40.0,2024-10-20,14:30
4859,40.0,2024-10-20,14:45
4860,40.0,2024-10-20,15:00
4861,40.0,2024-10-20,15:15
4862,40.0,2024-10-20,15:30
4863,43.77,2024-10-20,15:45
4864,40.0,2024-10-20,16:00
4865,260.45,2024-10-20,16:15
4866,399.93,2024-10-20,16:30
4867,549.92,2024-10-20,16:45
4868,599.94,2024-10-20,17:00
4869,449.97,2024-10-20,17:15
4870,589.97,2024-10-20,17:30
4871,599.98,2024-10-20,17:45
4872,599.99,2024-10-20,18:00
4873,600.0,2024-10-20,18:15
4874,600.0,2024-10-20,18:30
4875,600.0,2024-10-20,18:45
4876,580.0,2024-10-20,19:00
4877,390.0,2024-10-20,19:15
4878,270.0,2024-10-20,19:30
4879,350.0,2024-10-20,19:45
4880,380.0,2024-10-20,20:00
4881,420.0,2024-10-20,20:15
4882,400.0,2024-10-20,20:30
4883,360.0,2024-10-20,20:45
4884,320.0,2024-10-20,21:00
4885,330.0,2024-10-20,21:15
4886,40.0,2024-10-20,21:30
4887,40.0,2024-10-20,21:45
4888,40.0,2024-10-20,22:00
4889,40.0,2024-10-20,22:15
4890,40.0,2024-10-20,22:30
4891,40.0,2024-10-20,22:45
4892,40.0,2024-10-20,23:00
4893,40.0,2024-10-20,23:15
4894,40.0,2024-10-20,23:30
4895,40.0,2024-10-20,23:45
4896,40.0,2024-10-20,24:00
4897,40.0,2024-10-21,00:15
4898,40.0,2024-10-21,00:30
4899,40.0,2024-10-21,00:45
4900,40.0,2024-10-21,01:00
4901,40.0,2024-10-21,01:15
4902,40.0,2024-10-21,01:30
4903,40.0,2024-10-21,01:45
4904,40.0,2024-10-21,02:00
4905,40.0,2024-10-21,02:15
4906,40.0,2024-10-21,02:30
4907,40.0,2024-10-21,02:45
4908,40.0,2024-10-21,03:00
4909,40.0,2024-10-21,03:15
4910,40.0,2024-10-21,03:30
4911,310.0,2024-10-21,03:45
4912,40.0,2024-10-21,04:00
4913,40.0,2024-10-21,04:15
4914,40.0,2024-10-21,04:30
4915,320.0,2024-10-21,04:45
4916,350.0,2024-10-21,05:00
4917,370.0,2024-10-21,05:15
4918,450.0,2024-10-21,05:30
4919,600.0,2024-10-21,05:45
4920,550.0,2024-10-21,06:00
4921,40.0,2024-10-21,06:15
4922,150.0,2024-10-21,06:30
4923,150.0,2024-10-21,06:45
4924,270.0,2024-10-21,07:00
4925,340.0,2024-10-21,07:15
4926,360.0,2024-10-21,07:30
4927,559.99,2024-10-21,07:45
4928,599.98,2024-10-21,08:00
4929,359.98,2024-10-21,08:15
4930,379.98,2024-10-21,08:30
4931,449.97,2024-10-21,08:45
4932,40.0,2024-10-21,09:00
4933,449.97,2024-10-21,09:15
4934,389.97,2024-10-21,09:30
4935,389.97,2024-10-21,09:45
4936,136.96,2024-10-21,10:00
4937,40.0,2024-10-21,10:15
4938,40.0,2024-10-21,10:30
4939,40.0,2024-10-21,10:45
4940,40.0,2024-10-21,11:00
4941,104.36,2024-10-21,11:15
4942,40.0,2024-10-21,11:30
4943,40.0,2024-10-21,11:45
4944,40.0,2024-10-21,12:00
4945,40.0,2024-10-21,12:15
4946,40.0,2024-10-21,12:30
4947,40.0,2024-10-21,12:45
4948,40.0,2024-10-21,13:00
4949,40.0,2024-10-21,13:15
4950,40.0,2024-10-21,13:30
4951,40.0,2024-10-21,13:45
4952,40.0,2024-10-21,14:00
4953,40.0,2024-10-21,14:15
4954,40.0,2024-10-21,14:30
4955,40.0,2024-10-21,14:45
4956,40.0,2024-10-21,15:00
4957,164.04,2024-10-21,15:15
4958,157.07,2024-10-21,15:30
4959,156.49,2024-10-21,15:45
4960,40.0,2024-10-21,16:00
4961,40.0,2024-10-21,16:15
4962,40.0,2024-10-21,16:30
4963,40.0,2024-10-21,16:45
4964,40.0,2024-10-21,17:00
4965,40.0,2024-10-21,17:15
4966,40.0,2024-10-21,17:30
4967,40.0,2024-10-21,17:45
4968,40.0,2024-10-21,18:00
4969,40.0,2024-10-21,18:15
4970,40.0,2024-10-21,18:30
4971,40.0,2024-10-21,18:45
4972,312.34,2024-10-21,19:00
4973,292.93,2024-10-21,19:15
4974,320.0,2024-10-21,19:30
4975,330.0,2024-10-21,19:45
4976,370.0,2024-10-21,20:00
4977,380.0,2024-10-21,20:15
4978,450.0,2024-10-21,20:30
4979,450.0,2024-10-21,20:45
4980,580.0,2024-10-21,21:00
4981,600.0,2024-10-21,21:15
4982,600.0,2024-10-21,21:30
4983,600.0,2024-10-21,21:45
4984,600.0,2024-10-21,22:00
4985,600.0,2024-10-21,22:15
4986,600.0,2024-10-21,22:30
4987,600.0,2024-10-21,22:45
4988,600.0,2024-10-21,23:00
4989,600.0,2024-10-21,23:15
4990,600.0,2024-10-21,23:30
4991,600.0,2024-10-21,23:45
4992,600.0,2024-10-21,24:00
4993,600.0,2024-10-22,00:15
4994,600.0,2024-10-22,00:30
4995,600.0,2024-10-22,00:45
4996,600.0,2024-10-22,01:00
4997,600.0,2024-10-22,01:15
4998,600.0,2024-10-22,01:30
4999,600.0,2024-10-22,01:45
5000,600.0,2024-10-22,02:00
5001,600.0,2024-10-22,02:15
5002,600.0,2024-10-22,02:30
5003,600.0,2024-10-22,02:45
5004,600.0,2024-10-22,03:00
5005,600.0,2024-10-22,03:15
5006,600.0,2024-10-22,03:30
5007,600.0,2024-10-22,03:45
5008,600.0,2024-10-22,04:00
5009,600.0,2024-10-22,04:15
5010,600.0,2024-10-22,04:30
5011,600.0,2024-10-22,04:45
5012,600.0,2024-10-22,05:00
5013,600.0,2024-10-22,05:15
5014,600.0,2024-10-22,05:30
5015,600.0,2024-10-22,05:45
5016,600.0,2024-10-22,06:00
5017,600.0,2024-10-22,06:15
5018,600.0,2024-10-22,06:30
5019,600.0,2024-10-22,06:45
5020,600.0,2024-10-22,07:00
5021,600.0,2024-10-22,07:15
5022,599.99,2024-10-22,07:30
5023,599.98,2024-10-22,07:45
5024,599.97,2024-10-22,08:00
5025,599.95,2024-10-22,08:15
5026,449.95,2024-10-22,08:30
5027,349.95,2024-10-22,08:45
5028,299.94,2024-10-22,09:00
5029,40.0,2024-10-22,09:15
5030,40.0,2024-10-22,09:30
5031,40.0,2024-10-22,09:45
5032,40.0,2024-10-22,10:00
5033,40.0,2024-10-22,10:15
5034,40.0,2024-10-22,10:30
5035,40.0,2024-10-22,10:45
5036,40.0,2024-10-22,11:00
5037,40.0,2024-10-22,11:15
5038,40.0,2024-10-22,11:30
5039,40.0,2024-10-22,11:45
5040,40.0,2024-10-22,12:00
5041,40.0,2024-10-22,12:15
5042,40.0,2024-10-22,12:30
5043,40.0,2024-10-22,12:45
5044,40.0,2024-10-22,13:00
5045,40.0,2024-10-22,13:15
5046,40.0,2024-10-22,13:30
5047,40.0,2024-10-22,13:45
5048,40.0,2024-10-22,14:00
5049,40.0,2024-10-22,14:15
5050,40.0,2024-10-22,14:30
5051,40.0,2024-10-22,14:45
5052,40.0,2024-10-22,15:00
5053,40.0,2024-10-22,15:15
5054,40.0,2024-10-22,15:30
5055,40.0,2024-10-22,15:45
5056,40.0,2024-10-22,16:00
5057,40.0,2024-10-22,16:15
5058,40.0,2024-10-22,16:30
5059,40.0,2024-10-22,16:45
5060,172.28,2024-10-22,17:00
5061,40.0,2024-10-22,17:15
5062,430.0,2024-10-22,17:30
5063,347.91,2024-10-22,17:45
5064,497.43,2024-10-22,18:00
5065,509.75,2024-10-22,18:15
5066,400.0,2024-10-22,18:30
5067,370.0,2024-10-22,18:45
5068,300.0,2024-10-22,19:00
5069,350.0,2024-10-22,19:15
5070,50.0,2024-10-22,19:30
5071,40.0,2024-10-22,19:45
5072,340.0,2024-10-22,20:00
5073,350.0,2024-10-22,20:15
5074,360.0,2024-10-22,20:30
5075,360.0,2024-10-22,20:45
5076,360.0,2024-10-22,21:00
5077,380.0,2024-10-22,21:15
5078,360.0,2024-10-22,21:30
5079,320.0,2024-10-22,21:45
5080,40.0,2024-10-22,22:00
5081,40.0,2024-10-22,22:15
5082,40.0,2024-10-22,22:30
5083,40.0,2024-10-22,22:45
5084,40.0,2024-10-22,23:00
5085,370.0,2024-10-22,23:15
5086,350.0,2024-10-22,23:30
5087,40.0,2024-10-22,23:45
5088,40.0,2024-10-22,24:00
5089,360.0,2024-10-23,00:15
5090,360.0,2024-10-23,00:30
5091,360.0,2024-10-23,00:45
5092,320.0,2024-10-23,01:00
5093,40.0,2024-10-23,01:15
5094,320.0,2024-10-23,01:30
5095,40.0,2024-10-23,01:45
5096,40.0,2024-10-23,02:00
5097,340.0,2024-10-23,02:15
5098,350.0,2024-10-23,02:30
5099,320.0,2024-10-23,02:45
5100,340.0,2024-10-23,03:00
5101,340.0,2024-10-23,03:15
5102,350.0,2024-10-23,03:30
5103,350.0,2024-10-23,03:45
5104,360.0,2024-10-23,04:00
5105,360.0,2024-10-23,04:15
5106,360.0,2024-10-23,04:30
5107,400.0,2024-10-23,04:45
5108,450.0,2024-10-23,05:00
5109,400.0,2024-10-23,05:15
5110,400.0,2024-10-23,05:30
5111,400.0,2024-10-23,05:45
5112,430.0,2024-10-23,06:00
5113,450.0,2024-10-23,06:15
5114,580.0,2024-10-23,06:30
5115,600.0,2024-10-23,06:45
5116,600.0,2024-10-23,07:00
5117,600.0,2024-10-23,07:15
5118,599.99,2024-10-23,07:30
5119,599.99,2024-10-23,07:45
5120,599.97,2024-10-23,08:00
5121,529.96,2024-10-23,08:15
5122,399.95,2024-10-23,08:30
5123,349.95,2024-10-23,08:45
5124,349.93,2024-10-23,09:00
5125,40.0,2024-10-23,09:15
5126,40.0,2024-10-23,09:30
5127,40.0,2024-10-23,09:45
5128,40.0,2024-10-23,10:00
5129,40.0,2024-10-23,10:15
5130,40.0,2024-10-23,10:30
5131,40.0,2024-10-23,10:45
5132,40.0,2024-10-23,11:00
5133,40.0,2024-10-23,11:15
5134,40.0,2024-10-23,11:30
5135,40.0,2024-10-23,11:45
5136,40.0,2024-10-23,12:00
5137,40.0,2024-10-23,12:15
5138,40.0,2024-10-23,12:30
5139,40.0,2024-10-23,12:45
5140,40.0,2024-10-23,13:00
5141,40.0,2024-10-23,13:15
5142,40.0,2024-10-23,13:30
5143,40.0,2024-10-23,13:45
5144,40.0,2024-10-23,14:00
5145,40.0,2024-10-23,14:15
5146,40.0,2024-10-23,14:30
5147,40.0,2024-10-23,14:45
5148,40.0,2024-10-23,15:00
5149,40.0,2024-10-23,15:15
5150,40.0,2024-10-23,15:30
5151,40.0,2024-10-23,15:45
5152,40.0,2024-10-23,16:00
5153,40.0,2024-10-23,16:15
5154,40.0,2024-10-23,16:30
5155,40.0,2024-10-23,16:45
5156,319.98,2024-10-23,17:00
5157,359.99,2024-10-23,17:15
5158,449.99,2024-10-23,17:30
5159,579.99,2024-10-23,17:45
5160,599.99,2024-10-23,18:00
5161,600.0,2024-10-23,18:15
5162,600.0,2024-10-23,18:30
5163,600.0,2024-10-23,18:45
5164,600.0,2024-10-23,19:00
5165,600.0,2024-10-23,19:15
5166,600.0,2024-10-23,19:30
5167,580.0,2024-10-23,19:45
5168,500.0,2024-10-23,20:00
5169,520.0,2024-10-23,20:15
5170,540.99,2024-10-23,20:30
5171,541.1,2024-10-23,20:45
5172,493.04,2024-10-23,21:00
5173,511.53,2024-10-23,21:15
5174,511.49,2024-10-23,21:30
5175,370.0,2024-10-23,21:45
5176,398.46,2024-10-23,22:00
5177,370.0,2024-10-23,22:15
5178,360.0,2024-10-23,22:30
5179,360.0,2024-10-23,22:45
5180,330.0,2024-10-23,23:00
5181,400.0,2024-10-23,23:15
5182,400.0,2024-10-23,23:30
5183,320.0,2024-10-23,23:45
5184,80.0,2024-10-23,24:00
5185,360.0,2024-10-24,00:15
5186,370.0,2024-10-24,00:30
5187,360.0,2024-10-24,00:45
5188,340.0,2024-10-24,01:00
5189,320.0,2024-10-24,01:15
5190,320.0,2024-10-24,01:30
5191,340.0,2024-10-24,01:45
5192,320.0,2024-10-24,02:00
5193,40.0,2024-10-24,02:15
5194,150.0,2024-10-24,02:30
5195,320.0,2024-10-24,02:45
5196,340.0,2024-10-24,03:00
5197,360.0,2024-10-24,03:15
5198,360.0,2024-10-24,03:30
5199,360.0,2024-10-24,03:45
5200,350.0,2024-10-24,04:00
5201,330.0,2024-10-24,04:15
5202,320.0,2024-10-24,04:30
5203,320.0,2024-10-24,04:45
5204,320.0,2024-10-24,05:00
5205,340.0,2024-10-24,05:15
5206,360.0,2024-10-24,05:30
5207,360.0,2024-10-24,05:45
5208,360.0,2024-10-24,06:00
5209,360.0,2024-10-24,06:15
5210,360.0,2024-10-24,06:30
5211,400.0,2024-10-24,06:45
5212,360.0,2024-10-24,07:00
5213,340.0,2024-10-24,07:15
5214,340.0,2024-10-24,07:30
5215,359.99,2024-10-24,07:45
5216,40.0,2024-10-24,08:00
5217,49.1,2024-10-24,08:15
5218,140.45,2024-10-24,08:30
5219,40.0,2024-10-24,08:45
5220,40.0,2024-10-24,09:00
5221,40.0,2024-10-24,09:15
5222,40.0,2024-10-24,09:30
5223,40.0,2024-10-24,09:45
5224,40.0,2024-10-24,10:00
5225,40.0,2024-10-24,10:15
5226,40.0,2024-10-24,10:30
5227,40.0,2024-10-24,10:45
5228,40.0,2024-10-24,11:00
5229,40.0,2024-10-24,11:15
5230,40.0,2024-10-24,11:30
5231,40.0,2024-10-24,11:45
5232,40.0,2024-10-24,12:00
5233,40.0,2024-10-24,12:15
5234,40.0,2024-10-24,12:30
5235,40.0,2024-10-24,12:45
5236,40.0,2024-10-24,13:00
5237,40.0,2024-10-24,13:15
5238,40.0,2024-10-24,13:30
5239,44.18,2024-10-24,13:45
5240,40.0,2024-10-24,14:00
5241,40.0,2024-10-24,14:15
5242,40.0,2024-10-24,14:30
5243,40.0,2024-10-24,14:45
5244,40.0,2024-10-24,15:00
5245,40.0,2024-10-24,15:15
5246,40.0,2024-10-24,15:30
5247,40.0,2024-10-24,15:45
5248,40.0,2024-10-24,16:00
5249,40.0,2024-10-24,16:15
5250,40.0,2024-10-24,16:30
5251,40.0,2024-10-24,16:45
5252,40.0,2024-10-24,17:00
5253,301.28,2024-10-24,17:15
5254,40.0,2024-10-24,17:30
5255,349.99,2024-10-24,17:45
5256,40.0,2024-10-24,18:00
5257,40.0,2024-10-24,18:15
5258,40.0,2024-10-24,18:30
5259,40.0,2024-10-24,18:45
5260,40.0,2024-10-24,19:00
5261,40.0,2024-10-24,19:15
5262,40.0,2024-10-24,19:30
5263,40.0,2024-10-24,19:45
5264,40.0,2024-10-24,20:00
5265,40.0,2024-10-24,20:15
5266,40.0,2024-10-24,20:30
5267,40.0,2024-10-24,20:45
5268,40.0,2024-10-24,21:00
5269,150.0,2024-10-24,21:15
5270,40.0,2024-10-24,21:30
5271,40.0,2024-10-24,21:45
5272,40.0,2024-10-24,22:00
5273,40.0,2024-10-24,22:15
5274,40.0,2024-10-24,22:30
5275,40.0,2024-10-24,22:45
5276,40.0,2024-10-24,23:00
5277,40.0,2024-10-24,23:15
5278,44.46,2024-10-24,23:30
5279,40.0,2024-10-24,23:45
5280,40.0,2024-10-24,24:00
5281,350.0,2024-10-25,00:15
5282,350.0,2024-10-25,00:30
5283,150.0,2024-10-25,00:45
5284,150.0,2024-10-25,01:00
5285,150.0,2024-10-25,01:15
5286,160.0,2024-10-25,01:30
5287,160.0,2024-10-25,01:45
5288,160.0,2024-10-25,02:00
5289,160.0,2024-10-25,02:15
5290,160.0,2024-10-25,02:30
5291,160.0,2024-10-25,02:45
5292,160.0,2024-10-25,03:00
5293,160.0,2024-10-25,03:15
5294,160.0,2024-10-25,03:30
5295,160.0,2024-10-25,03:45
5296,320.0,2024-10-25,04:00
5297,360.0,2024-10-25,04:15
5298,350.0,2024-10-25,04:30
5299,350.0,2024-10-25,04:45
5300,320.0,2024-10-25,05:00
5301,320.0,2024-10-25,05:15
5302,160.0,2024-10-25,05:30
5303,330.0,2024-10-25,05:45
5304,350.0,2024-10-25,06:00
5305,360.0,2024-10-25,06:15
5306,370.0,2024-10-25,06:30
5307,370.0,2024-10-25,06:45
5308,420.0,2024-10-25,07:00
5309,350.0,2024-10-25,07:15
5310,350.0,2024-10-25,07:30
5311,359.99,2024-10-25,07:45
5312,319.99,2024-10-25,08:00
5313,349.99,2024-10-25,08:15
5314,319.98,2024-10-25,08:30
5315,159.99,2024-10-25,08:45
5316,159.99,2024-10-25,09:00
5317,159.99,2024-10-25,09:15
5318,159.99,2024-10-25,09:30
5319,319.96,2024-10-25,09:45
5320,349.93,2024-10-25,10:00
5321,159.98,2024-10-25,10:15
5322,159.97,2024-10-25,10:30
5323,159.97,2024-10-25,10:45
5324,158.97,2024-10-25,11:00
5325,149.98,2024-10-25,11:15
5326,154.43,2024-10-25,11:30
5327,154.36,2024-10-25,11:45
5328,154.57,2024-10-25,12:00
5329,287.54,2024-10-25,12:15
5330,254.46,2024-10-25,12:30
5331,249.11,2024-10-25,12:45
5332,154.45,2024-10-25,13:00
5333,149.98,2024-10-25,13:15
5334,154.13,2024-10-25,13:30
5335,154.04,2024-10-25,13:45
5336,154.22,2024-10-25,14:00
5337,264.76,2024-10-25,14:15
5338,289.84,2024-10-25,14:30
5339,271.04,2024-10-25,14:45
5340,292.74,2024-10-25,15:00
5341,386.94,2024-10-25,15:15
5342,381.93,2024-10-25,15:30
5343,299.43,2024-10-25,15:45
5344,282.82,2024-10-25,16:00
5345,261.02,2024-10-25,16:15
5346,154.26,2024-10-25,16:30
5347,155.88,2024-10-25,16:45
5348,160.0,2024-10-25,17:00
5349,150.0,2024-10-25,17:15
5350,160.0,2024-10-25,17:30
5351,330.0,2024-10-25,17:45
5352,360.0,2024-10-25,18:00
5353,350.0,2024-10-25,18:15
5354,360.0,2024-10-25,18:30
5355,370.0,2024-10-25,18:45
5356,360.0,2024-10-25,19:00
5357,360.0,2024-10-25,19:15
5358,400.0,2024-10-25,19:30
5359,450.0,2024-10-25,19:45
5360,450.0,2024-10-25,20:00
5361,450.0,2024-10-25,20:15
5362,500.0,2024-10-25,20:30
5363,600.0,2024-10-25,20:45
5364,450.0,2024-10-25,21:00
5365,450.0,2024-10-25,21:15
5366,530.0,2024-10-25,21:30
5367,500.0,2024-10-25,21:45
5368,450.0,2024-10-25,22:00
5369,320.0,2024-10-25,22:15
5370,350.0,2024-10-25,22:30
5371,360.0,2024-10-25,22:45
5372,370.0,2024-10-25,23:00
5373,600.0,2024-10-25,23:15
5374,600.0,2024-10-25,23:30
5375,600.0,2024-10-25,23:45
5376,580.0,2024-10-25,24:00
5377,600.0,2024-10-26,00:15
5378,600.0,2024-10-26,00:30
5379,600.0,2024-10-26,00:45
5380,600.0,2024-10-26,01:00
5381,600.0,2024-10-26,01:15
5382,600.0,2024-10-26,01:30
5383,600.0,2024-10-26,01:45
5384,600.0,2024-10-26,02:00
5385,600.0,2024-10-26,02:15
5386,600.0,2024-10-26,02:30
5387,600.0,2024-10-26,02:45
5388,600.0,2024-10-26,03:00
5389,600.0,2024-10-26,03:15
5390,600.0,2024-10-26,03:30
5391,600.0,2024-10-26,03:45
5392,600.0,2024-10-26,04:00
5393,600.0,2024-10-26,04:15
5394,600.0,2024-10-26,04:30
5395,600.0,2024-10-26,04:45
5396,600.0,2024-10-26,05:00
5397,610.0,2024-10-26,05:15
5398,600.0,2024-10-26,05:30
5399,620.0,2024-10-26,05:45
5400,620.0,2024-10-26,06:00
5401,620.0,2024-10-26,06:15
5402,620.0,2024-10-26,06:30
5403,620.0,2024-10-26,06:45
5404,620.0,2024-10-26,07:00
5405,600.0,2024-10-26,07:15
5406,599.99,2024-10-26,07:30
5407,599.99,2024-10-26,07:45
5408,599.98,2024-10-26,08:00
5409,599.98,2024-10-26,08:15
5410,599.97,2024-10-26,08:30
5411,599.96,2024-10-26,08:45
5412,484.34,2024-10-26,09:00
5413,476.0,2024-10-26,09:15
5414,469.34,2024-10-26,09:30
5415,443.75,2024-10-26,09:45
5416,442.0,2024-10-26,10:00
5417,419.5,2024-10-26,10:15
5418,421.24,2024-10-26,10:30
5419,428.32,2024-10-26,10:45
5420,405.67,2024-10-26,11:00
5421,399.15,2024-10-26,11:15
5422,418.32,2024-10-26,11:30
