feature_name,importance_gain
dg_ahead_publish_rolling_mean,284509.3125
pv_ahead_publish_lag3,281503.1875
temperature_620000_lag1,281384.90625
feeltemp_620000_diff3,277448.09375
load_ahead_publish_shanxi_rolling_std,272393.5625
solartotal_620001_rolling_mean,271520.59375
totalcloud_620001_diff3,271391.90625
rainfall_620002_rolling_mean,269961.25
windspeed_620002_diff3,268124.9375
ne_ahead_publish_rolling_std,267205.53125
pressure_620000_diff3,257433.1875
rainfall_620001,250078.40625
windspeed_620001_rolling_mean,240766.625
rainfall_620001_diff3,239775.71875
load_ahead_publish_rolling_mean,238140.046875
time_order_lag1,234029.40625
load_ahead_publish_shanxi_diff3,229043.375
time_order,228339.96875
jingjiakongjian_diff3,224554.984375
wind_ahead_publish_rolling_std,218176.953125
rainfall_620000_rolling_mean,216511.578125
temperature_620002_diff3,216351.25
temperature_620000_rolling_mean,209753.90625
solar_term_diff1,206534.8125
rainfall_620002_lag1,205589.046875
gen_ahead_publish_diff3,204299.140625
pv_ahead_publish_diff3,190543.328125
pressure_620002_diff3,189775.234375
feeltemp_620002_diff3,189328.484375
load_ahead_publish_ningxia_rolling_std,186830.703125
gen_ahead_publish_rolling_std,178967.1875
feeltemp_620002_rolling_mean,176836.265625
hydro_ahead_publish_rolling_std,172859.765625
load_ahead_publish_rolling_std,172367.421875
winddirection_620002_diff3,163771.328125
pv_ahead_publish_lag1,161743.6875
sdsurplus_diff1,150118.09375
solartotal_620000,149537.8125
winddirection_620001_diff3,147276.84375
load_ahead_publish_shanxi_diff1,146945.703125
totalcloud_620000_rolling_std,146374.421875
pressure_620001_diff3,140220.765625
tieline_ahead_publish_diff1,138728.375
sdsurplus_rolling_std,126365.3515625
humidity_620002_diff3,116991.6015625
temperature_620000_diff3,112191.25
totalcloud_620001_rolling_std,109043.8359375
solartotal_620002_rolling_mean,108577.71875
winddirection_620002_rolling_std,108181.4296875
feeltemp_620000_rolling_std,108041.828125
load_ahead_publish,101530.7109375
gen_ahead_publish_diff1,95735.03125
dg_ahead_publish,90566.7734375
windspeed_620002_rolling_std,89512.984375
rainfall_620002_diff3,88222.8125
humidity_620001_rolling_std,85248.65625
jingjiakongjian_diff1,82633.78125
winddirection_620000_diff1,76127.390625
winddirection_620001_diff1,75085.2109375
totalcloud_620002_diff3,73037.984375
rainfall_620001_rolling_std,63391.0625
rainfall_620000_diff1,61015.65625
rainfall_620000_rolling_std,58753.5625
tieline_ahead_publish_rolling_std,55992.43359375
pv_ahead_publish,55141.53125
gen_ahead_publish,53553.453125
totalcloud_620000_diff1,52360.25
rainfall_620001_diff1,50033.49609375
winddirection_620001_rolling_std,48741.20703125
pv_ahead_publish_rolling_std,41851.8203125
windspeed_620001_diff1,41726.546875
solartotal_620001,34826.96875
pressure_620000_rolling_std,31821.685546875
windspeed_620001_rolling_std,31040.578125
feeltemp_620002_diff1,30205.78125
dg_ahead_publish_diff1,28888.28125
pressure_620001_diff1,24866.234375
load_ahead_publish_diff1,23713.802734375
load_ahead_publish_ningxia_diff1,22153.61328125
humidity_620000_diff1,21970.65234375
totalcloud_620002_rolling_std,21116.34375
dg_ahead_publish_rolling_std,21005.830078125
humidity_620000_rolling_std,20541.6328125
temperature_620000_diff1,19818.078125
feeltemp_620001_rolling_std,18236.734375
windspeed_620002_diff1,17871.830078125
pressure_620001_rolling_std,17722.142578125
winddirection_620002_diff1,15505.59375
temperature_620002_diff1,13479.951171875
winddirection_620000_rolling_std,11340.4375
totalcloud_620002_diff1,6229.24951171875
hydro_ahead_publish_diff1,5047.4091796875
temperature_620001_rolling_std,874.04296875
windspeed_620000_rolling_std,295.091796875
temperature_620001_diff1,264.62890625
time_order_diff1,0.0
time_order_rolling_std,0.0
time_order_diff3,0.0
temperature_620000_rolling_std,0.0
pressure_620000_diff1,0.0
pressure_620002_diff1,0.0
solartotal_620000_diff1,0.0
solartotal_620000_rolling_mean,0.0
solartotal_620000_rolling_std,0.0
