info_date,count,rmse,mae,acc
2025-08-28,89,73.60180723113949,63.85082129660616,0.6341226340978556
2025-08-29,96,86.85430556988679,76.86389430999755,0.577232463282676
2025-08-30,96,85.07659726811804,74.65681016604105,0.6149511009328814
2025-08-31,96,88.12860078900768,68.07598721504212,0.6019481567623708
2025-09-01,96,123.17375573369169,121.60883058547974,-1.8071606387899561
2025-09-02,96,107.04201267486879,102.0834211730957,0.2170015633894865
2025-09-03,96,89.18617994341908,77.86365414937337,0.3895091678163487
2025-09-04,96,84.17040844883398,75.5002948474884,0.2439101723979381
2025-09-05,96,101.90787801521137,94.74469707489014,0.27896711814158326
2025-09-06,96,66.57629068537926,59.272600634892775,0.7290237975277751
2025-09-07,96,56.58932098337659,45.409718097050984,0.8129915701495355
2025-09-08,96,79.02649988143037,69.07501193364462,0.6754284549409448
2025-09-09,96,77.32381972508436,67.43426448186239,0.5317451114231907
2025-09-10,96,59.52096238326393,52.27234721183777,0.7236031384105368
2025-09-11,96,63.3091621544626,50.185408465067546,0.827498698035434
2025-09-12,96,77.49916552908141,63.900025571187335,0.6715603258249412
2025-09-13,96,111.18017895041618,100.22893450419106,0.38907224657091455
2025-09-14,96,139.18134751807568,131.37102600415548,-0.7270819206081021
2025-09-15,96,85.3244109464907,70.66217953364054,0.5445025109530808
2025-09-16,96,84.09810219724173,80.00569262822468,0.23508989620574128
2025-09-17,96,83.32116545944294,73.61537885665894,0.5877498589638348
2025-09-18,96,89.8885875207133,80.54527075449626,0.5865329789665477
2025-09-19,96,67.73776892038555,53.74069258054097,0.6288169594029585
2025-09-20,96,105.96110194034569,97.10195772806803,0.34780609335256907
2025-09-21,96,57.0841049225279,43.36471928914387,0.7871699597317516
2025-09-22,96,81.53707776805544,65.56286861419677,0.6491445012064205
2025-09-23,96,67.52769390138317,51.98528797149658,0.8122353349073732
2025-09-24,96,66.40558957761993,49.31682536443074,0.7423227326097875
2025-09-25,96,66.56559563666853,54.33257221857707,0.6722764393879854
2025-09-26,96,68.50151178576964,54.88308387756348,0.810288290079118
