info_date,count,rmse,mae,acc
2025-08-28,89,55.30905182950413,50.285515774501846,0.7118544181422553
2025-08-29,96,66.24262304230339,58.20071859041851,0.6798838433242249
2025-08-30,96,77.83058184297383,66.78130662282308,0.6555696856563772
2025-08-31,96,61.077390998240084,48.566282475789386,0.7160247093057838
2025-09-01,96,97.61058577024637,92.70237459182738,-1.1398977017020324
2025-09-02,96,102.38729100360105,96.09844311078389,0.2629074353918781
2025-09-03,96,71.76700754054885,64.79232640902201,0.4919950559644144
2025-09-04,96,78.08228537112953,67.56404590288798,0.3233869096537475
2025-09-05,96,79.46946589109108,72.6459760538737,0.4471443881641348
2025-09-06,96,59.518526674973465,51.631869653066,0.7639548827744118
2025-09-07,96,44.31440960127351,37.39931696891785,0.8459803795987149
2025-09-08,96,72.7662604569252,62.2900977230072,0.7073095943977894
2025-09-09,96,64.40486643712043,56.56635286966959,0.6072104965672478
2025-09-10,96,48.39967687408504,41.4795930480957,0.7806712353658111
2025-09-11,96,61.20679005241327,46.49921936670939,0.8401691621843306
2025-09-12,96,59.537217673034014,49.96690627098084,0.7431751510506992
2025-09-13,96,97.31667714200591,87.8993466091156,0.46422507016129133
2025-09-14,96,116.93522216067647,108.09099233627319,-0.4210287026201751
2025-09-15,96,69.32147805822082,57.843418712615964,0.6271338903586645
2025-09-16,96,64.95614451225246,59.22336479504903,0.4337834143511319
2025-09-17,96,93.21465936673867,72.82693819681803,0.5921651697082236
2025-09-18,96,86.1037443722494,74.84263040224711,0.6158066246614811
2025-09-19,96,58.52863792351802,50.975565567016595,0.6479154898318096
2025-09-20,96,93.83443981333912,85.9878737449646,0.42245482362891673
2025-09-21,96,54.902294348854966,38.62405486742655,0.8104367032115125
2025-09-22,96,79.95388987321259,63.58944247245788,0.659705165007854
2025-09-23,96,75.43894791506703,62.447721465428664,0.7744462719301872
2025-09-24,96,50.76602958919424,38.38111193021138,0.7994611378876839
2025-09-25,96,59.20155412176546,49.52031322479248,0.701303054319554
2025-09-26,96,69.91930606286007,60.441758248011276,0.7910738883872673
