info_date,count,rmse,mae,acc
2025-08-28,89,75.09529071980106,64.78762242692241,0.6287545852149437
2025-08-29,96,88.55484182735134,77.66950529734294,0.572801433919282
2025-08-30,96,90.57038133860941,79.20030202229817,0.591517652151969
2025-08-31,96,84.52164532960795,65.70759044647217,0.6157965743588623
2025-09-01,96,129.30025143149098,127.93044071833292,-1.9530856925322295
2025-09-02,96,112.79539125080389,108.0347040494283,0.17135413960170043
2025-09-03,96,87.82004353368845,78.81715354283652,0.382033245390653
2025-09-04,96,93.98687817139552,83.17916440963744,0.1670109341214252
2025-09-05,96,102.49760752525816,96.5402912902832,0.26530215839455074
2025-09-06,96,70.34800580609557,62.828596146901454,0.7127668735944402
2025-09-07,96,54.39494166844855,44.41410912831625,0.8170917336781924
2025-09-08,96,80.79250623321333,70.86411254882813,0.6670217803030303
2025-09-09,96,80.59540288808311,71.49609008789062,0.5035403150754711
2025-09-10,96,57.98023218186855,49.020591201782224,0.7407972229269959
2025-09-11,96,58.573167680728524,46.73048893610636,0.8393742239135076
2025-09-12,96,75.91376523929854,63.56619791030884,0.6732761662677187
2025-09-13,96,109.27941167628148,99.4994190088908,0.3935188793206308
2025-09-14,96,138.7815306552766,131.38029277801513,-0.7272037471484145
2025-09-15,96,87.80933405644397,73.12879232406617,0.528602407957319
2025-09-16,96,91.40719088653134,86.89312032063803,0.16924129396239562
2025-09-17,96,86.01273968049884,77.2645796140035,0.5673141354744012
2025-09-18,96,89.48650318633794,79.87327829360962,0.5899825510935894
2025-09-19,96,62.13556284727751,49.25855857213338,0.6597747318043984
2025-09-20,96,109.73746674651944,102.16323282877603,0.31381159048381824
2025-09-21,96,57.79244738866088,42.62550416946411,0.7907979593191427
2025-09-22,96,77.79325921457766,62.70880188624064,0.664417856790047
2025-09-23,96,65.01837279130758,50.30735662460327,0.8182958229741237
2025-09-24,96,64.19842555137396,46.70536340395609,0.7559674548094839
2025-09-25,96,70.8113076055318,59.448833986918125,0.6414161385541044
2025-09-26,96,66.23915128264123,55.406713727315264,0.808478284023634
