info_date,count,rmse,mae,acc
2025-08-28,93,55.92773355478431,50.258384786626344,0.7143322644703936
2025-08-29,96,61.98736412084228,55.71380268414816,0.6935624023037729
2025-08-30,96,74.36398699738392,65.06796829541524,0.6644063749715332
2025-08-31,96,59.376537249345134,47.67658015569051,0.7212269496688865
2025-09-01,96,97.25367805441977,92.67774412473041,-1.1393291436670876
2025-09-02,96,106.33735730239063,99.76006692886352,0.23482211368081674
2025-09-03,96,72.62236718878803,66.20859873135885,0.4808907573271657
2025-09-04,96,84.77068173488593,72.15821467717488,0.277379085663893
2025-09-05,96,85.47732555039954,76.77061412175497,0.4157547720217497
2025-09-06,96,61.563113295516985,52.70466735521952,0.759050379779155
2025-09-07,96,49.46126662709914,41.72347878138225,0.8281724137082412
2025-09-08,96,75.85899118273775,65.055157883962,0.6943170544980575
2025-09-09,96,66.86946155017553,58.1683118724823,0.5960866985970268
2025-09-10,96,49.01967159632881,39.00416344642639,0.7937603926254665
2025-09-11,96,63.808170615403206,47.90418719609578,0.8353398943313812
2025-09-12,96,60.18789130815738,51.04466486930847,0.7376355807655551
2025-09-13,96,97.82285619899305,88.67116316795348,0.45952059875607565
2025-09-14,96,125.02637709974432,113.51756004969279,-0.4923696007913303
2025-09-15,96,74.79400476158919,61.00091046969095,0.6067802927690331
2025-09-16,96,66.80799892133888,60.857852900822955,0.418156570490812
2025-09-17,96,95.25885565026533,75.59509918212889,0.5766633170474194
2025-09-18,96,86.54205233155317,74.9368745358785,0.615322836590283
2025-09-19,96,60.89195017625392,50.233372853597,0.6530417607235213
2025-09-20,96,95.49631325445075,86.82245116233825,0.4168493104243224
2025-09-21,96,54.051165007779105,37.38286752700805,0.8165283361327439
2025-09-22,96,81.92796333161854,66.0771413199107,0.6463924037083542
2025-09-23,96,75.98422785357235,60.96038446744283,0.7798183559217158
2025-09-24,96,55.92754972753128,41.33126640955607,0.7840467688767213
2025-09-25,96,61.032593995042774,50.529230159123735,0.6952174626278772
2025-09-26,96,69.6169866006201,60.851151539484654,0.7896587583350126
