feature_name,importance_gain
jingjiakongjian_lag3,39.592220306396484
rainfall_620001_lag1,38.933929443359375
rainfall_620001_lag3,38.89509201049805
feeltemp_620001_lag2,38.20283508300781
tieline_gansu_shanxi_ahead_publish_lag3,37.894683837890625
humidity_620001_lag1,37.7779541015625
tieline_gansu_ningxia_ahead_publish_lag1,37.65662384033203
dg_ahead_publish,37.46702194213867
wind_ahead_publish_lag2,37.198394775390625
load_ahead_publish_shanxi_lag3,37.01604461669922
tieline_gansu_qinghai_ahead_publish,36.63217544555664
load_ahead_publish_ningxia_lag3,36.40220260620117
solartotal_620002_lag3,36.27048873901367
windspeed_620001_lag1,35.71375274658203
jingjiakongjian_lag2,35.70702362060547
hydro_ahead_publish_lag3,35.290245056152344
humidity_620002_lag2,35.163211822509766
winddirection_620001_lag1,34.9650764465332
solartotal_620000_lag3,34.65570068359375
load_ahead_publish_lag1,33.77889633178711
winddirection_620001,33.47066879272461
load_ahead_publish_shanxi_lag2,32.77033615112305
wind_ahead_publish_lag3,32.68992614746094
rainfall_620001_lag2,32.10371017456055
windspeed_620000_lag3,31.068078994750977
totalcloud_620002_lag1,30.64023780822754
sdsurplus_lag3,30.50006866455078
rainfall_620002_lag2,28.282482147216797
tieline_gansu_shanxi_ahead_publish_lag1,26.238611221313477
humidity_620001_lag2,25.3468017578125
tieline_gansu_ningxia_ahead_publish_lag3,25.141876220703125
load_ahead_publish_lag2,23.098079681396484
totalcloud_620002_lag2,22.954896926879883
humidity_620002,21.776762008666992
solartotal_620000_lag2,16.036226272583008
windspeed_620001_lag2,13.936866760253906
totalcloud_620002,11.18805980682373
temperature_620000,0.0
solartotal_620001,0.0
rainfall_620002,0.0
load_ahead_publish_lag3,0.0
jingjiakongjian_lag1,0.0
sdsurplus_lag2,0.0
temperature_620000_lag3,0.0
solartotal_620000_lag1,0.0
solartotal_620001_lag1,0.0
solartotal_620001_lag2,0.0
solartotal_620002_lag1,0.0
windspeed_620000_lag2,0.0
rainfall_620002_lag1,0.0
rainfall_620002_lag3,0.0
huodianzhanbi_lag2,0.0
