,gen_ahead_publish,dg_ahead_publish,ne_ahead_publish,load_ahead_publish,wind_ahead_publish,pv_ahead_publish,hydro_ahead_publish,tieline_ahead_publish,jingjiakongjian,sdsurplus,temperature_620000,temperature_620001,temperature_620002,pressure_620000,pressure_620001,pressure_620002,solartotal_620000,solartotal_620001,solartotal_620002,totalcloud_620000,totalcloud_620001,totalcloud_620002,humidity_620000,humidity_620001,humidity_620002,windspeed_620000,windspeed_620001,windspeed_620002,winddirection_620000,winddirection_620001,winddirection_620002,rainfall_620000,rainfall_620001,rainfall_620002,feeltemp_620000,feeltemp_620001,feeltemp_620002,time_order,slot,info_date,info_hour
0,28104.93,10117.0,5448.49,20608.0,6376.34,1.0,2036.0,6053.0,9059.510000000002,1443.9300000000003,-5.596552,-4.547761,-9.11,810.312644,807.955224,818.21,0.0,0.0,0.0,0.258793,0.06809,0.89765,0.483322,0.48891,0.4646,2.332761,2.408237,2.098347,196.17931,192.016418,210.125,0.0,0.0,0.0,-8.897701,-7.640299,-13.11,0,1,2025-01-01,00:15
1,27928.9,10049.3,5272.46,20461.0,6218.52,1.0,2036.0,6053.0,9156.240000000002,1414.9000000000015,-5.596552,-4.547761,-9.11,810.312644,807.955224,818.21,0.0,0.0,0.0,0.258793,0.06809,0.89765,0.483322,0.48891,0.4646,2.332761,2.408237,2.098347,196.17931,192.016418,210.125,0.0,0.0,0.0,-8.897701,-7.640299,-13.11,1,1,2025-01-01,00:30
2,27766.89,9984.67,5110.45,20370.0,6062.56,1.0,2036.0,6053.0,9291.88,1343.8899999999994,-5.596552,-4.547761,-9.11,810.312644,807.955224,818.21,0.0,0.0,0.0,0.258793,0.06809,0.89765,0.483322,0.48891,0.4646,2.332761,2.408237,2.098347,196.17931,192.016418,210.125,0.0,0.0,0.0,-8.897701,-7.640299,-13.11,2,1,2025-01-01,00:45
3,27609.37,9924.51,4952.93,20278.0,5921.8,1.0,2036.0,6053.0,9417.56,1278.369999999999,-5.596552,-4.547761,-9.11,810.312644,807.955224,818.21,0.0,0.0,0.0,0.258793,0.06809,0.89765,0.483322,0.48891,0.4646,2.332761,2.408237,2.098347,196.17931,192.016418,210.125,0.0,0.0,0.0,-8.897701,-7.640299,-13.11,3,1,2025-01-01,01:00
4,27460.21,9866.27,4803.77,20125.0,5786.68,1.0,2036.0,6055.0,9473.96,1280.2099999999991,-6.002299,-4.997015,-9.37,810.508046,808.225373,818.155,0.0,0.0,0.0,0.264897,0.088955,0.8543,0.492161,0.498299,0.4716,2.175632,2.197962,2.106283,212.041379,211.213433,214.815,0.0,0.0,0.0,-9.452874,-7.932836,-14.545,4,1,2025-01-01,01:15
5,27324.53,9808.48,4668.09,20014.0,5644.88,1.0,2036.0,6055.0,9556.43,1255.5299999999988,-6.002299,-4.997015,-9.37,810.508046,808.225373,818.155,0.0,0.0,0.0,0.264897,0.088955,0.8543,0.492161,0.498299,0.4716,2.175632,2.197962,2.106283,212.041379,211.213433,214.815,0.0,0.0,0.0,-9.452874,-7.932836,-14.545,5,1,2025-01-01,01:30
6,27190.56,9753.0,4534.12,19973.0,5505.81,1.0,2036.0,6055.0,9704.880000000001,1162.5600000000013,-6.002299,-4.997015,-9.37,810.508046,808.225373,818.155,0.0,0.0,0.0,0.264897,0.088955,0.8543,0.492161,0.498299,0.4716,2.175632,2.197962,2.106283,212.041379,211.213433,214.815,0.0,0.0,0.0,-9.452874,-7.932836,-14.545,6,1,2025-01-01,01:45
7,27055.37,9699.6,4398.93,19973.0,5372.93,1.0,2036.0,6055.0,9893.47,1027.369999999999,-6.002299,-4.997015,-9.37,810.508046,808.225373,818.155,0.0,0.0,0.0,0.264897,0.088955,0.8543,0.492161,0.498299,0.4716,2.175632,2.197962,2.106283,212.041379,211.213433,214.815,0.0,0.0,0.0,-9.452874,-7.932836,-14.545,7,1,2025-01-01,02:00
8,26933.88,9648.5,4277.44,19952.0,5233.53,1.0,2036.0,6056.0,10046.060000000001,925.880000000001,-6.355172,-5.373134,-9.645,810.486207,808.283582,817.865,0.0,0.0,0.0,0.269368,0.09803,0.84335,0.498632,0.505254,0.47645,2.423416,2.535547,2.075164,218.186207,216.001493,225.505,0.0,0.0,0.0,-9.647126,-8.135821,-14.71,8,1,2025-01-01,02:15
9,26810.65,9599.56,4154.21,19942.0,5096.68,1.0,2036.0,6056.0,10208.230000000001,812.6500000000015,-6.355172,-5.373134,-9.645,810.486207,808.283582,817.865,0.0,0.0,0.0,0.269368,0.09803,0.84335,0.498632,0.505254,0.47645,2.423416,2.535547,2.075164,218.186207,216.001493,225.505,0.0,0.0,0.0,-9.647126,-8.135821,-14.71,9,1,2025-01-01,02:30
10,26682.23,9551.62,4025.79,20003.0,4942.64,1.0,2036.0,6056.0,10445.589999999998,623.2299999999996,-6.355172,-5.373134,-9.645,810.486207,808.283582,817.865,0.0,0.0,0.0,0.269368,0.09803,0.84335,0.498632,0.505254,0.47645,2.423416,2.535547,2.075164,218.186207,216.001493,225.505,0.0,0.0,0.0,-9.647126,-8.135821,-14.71,10,1,2025-01-01,02:45
11,25855.59,8794.27,3911.17,19963.0,4806.39,1.0,2036.0,5056.0,10277.560000000001,836.5900000000001,-6.355172,-5.373134,-9.645,810.486207,808.283582,817.865,0.0,0.0,0.0,0.269368,0.09803,0.84335,0.498632,0.505254,0.47645,2.423416,2.535547,2.075164,218.186207,216.001493,225.505,0.0,0.0,0.0,-9.647126,-8.135821,-14.71,11,1,2025-01-01,03:00
12,25748.48,8752.83,3804.07,19963.0,4668.26,1.0,2036.0,5056.0,10426.1,729.4799999999996,-6.641379,-5.701493,-9.79,810.535632,808.380597,817.755,0.0,0.0,0.0,0.280609,0.138075,0.7581,0.501862,0.509881,0.475,2.623492,2.839813,1.951649,207.288506,203.808955,218.945,0.0,0.0,0.0,-9.513793,-8.170149,-14.015,12,1,2025-01-01,03:15
13,25643.46,8715.25,3699.05,20120.0,4541.96,1.0,2036.0,5056.0,10725.7,467.4599999999991,-6.641379,-5.701493,-9.79,810.535632,808.380597,817.755,0.0,0.0,0.0,0.280609,0.138075,0.7581,0.501862,0.509881,0.475,2.623492,2.839813,1.951649,207.288506,203.808955,218.945,0.0,0.0,0.0,-9.513793,-8.170149,-14.015,13,1,2025-01-01,03:30
14,25541.59,8677.25,3597.17,20120.0,4424.28,1.0,2036.0,5056.0,10865.580000000002,365.59000000000015,-6.641379,-5.701493,-9.79,810.535632,808.380597,817.755,0.0,0.0,0.0,0.280609,0.138075,0.7581,0.501862,0.509881,0.475,2.623492,2.839813,1.951649,207.288506,203.808955,218.945,0.0,0.0,0.0,-9.513793,-8.170149,-14.015,14,1,2025-01-01,03:45
15,25441.45,8640.69,3497.04,20127.0,4318.41,1.0,2036.0,5056.0,11009.269999999999,258.4500000000007,-6.641379,-5.701493,-9.79,810.535632,808.380597,817.755,0.0,0.0,0.0,0.280609,0.138075,0.7581,0.501862,0.509881,0.475,2.623492,2.839813,1.951649,207.288506,203.808955,218.945,0.0,0.0,0.0,-9.513793,-8.170149,-14.015,15,1,2025-01-01,04:00
16,25350.16,8603.6,3405.75,19993.0,4204.8,1.0,2036.0,5056.0,11003.65,301.15999999999985,-6.898851,-6.043284,-9.765,810.596552,808.416418,817.9,0.0,0.0,0.0,0.340828,0.230104,0.71175,0.504851,0.515119,0.47045,2.495157,2.711119,1.824427,238.029885,242.644776,222.57,0.0,0.0,0.0,-9.302299,-8.185075,-13.045,16,1,2025-01-01,04:15
17,25282.24,8569.11,3337.83,19902.0,4100.73,1.0,2036.0,5056.0,11015.059999999998,324.2400000000016,-6.898851,-6.043284,-9.765,810.596552,808.416418,817.9,0.0,0.0,0.0,0.340828,0.230104,0.71175,0.504851,0.515119,0.47045,2.495157,2.711119,1.824427,238.029885,242.644776,222.57,0.0,0.0,0.0,-9.302299,-8.185075,-13.045,17,1,2025-01-01,04:30
18,25366.36,8635.37,3271.95,19942.0,4003.49,1.0,2186.0,5056.0,10904.679999999998,368.3600000000006,-6.898851,-6.043284,-9.765,810.596552,808.416418,817.9,0.0,0.0,0.0,0.340828,0.230104,0.71175,0.504851,0.515119,0.47045,2.495157,2.711119,1.824427,238.029885,242.644776,222.57,0.0,0.0,0.0,-9.302299,-8.185075,-13.045,18,1,2025-01-01,04:45
19,25306.46,8604.79,3212.05,20014.0,3912.34,1.0,2186.0,5056.0,11067.16,236.45999999999913,-6.898851,-6.043284,-9.765,810.596552,808.416418,817.9,0.0,0.0,0.0,0.340828,0.230104,0.71175,0.504851,0.515119,0.47045,2.495157,2.711119,1.824427,238.029885,242.644776,222.57,0.0,0.0,0.0,-9.302299,-8.185075,-13.045,19,1,2025-01-01,05:00
20,25485.91,8684.17,3161.5,19922.0,3831.63,1.0,2416.0,5056.0,10716.33,507.90999999999985,-7.235632,-6.423881,-9.955,810.55977,808.441791,817.655,0.0,0.0,0.0,0.364759,0.29991,0.582,0.506241,0.518299,0.46585,2.548051,2.835832,1.654268,228.052874,230.464179,219.975,0.0,0.0,0.0,-9.832184,-8.756716,-13.435,20,1,2025-01-01,05:15
21,25440.67,8665.98,3116.26,20093.0,3756.05,1.0,2416.0,5050.0,10944.759999999998,297.66999999999825,-7.235632,-6.423881,-9.955,810.55977,808.441791,817.655,0.0,0.0,0.0,0.364759,0.29991,0.582,0.506241,0.518299,0.46585,2.548051,2.835832,1.654268,228.052874,230.464179,219.975,0.0,0.0,0.0,-9.832184,-8.756716,-13.435,21,1,2025-01-01,05:30
22,25746.72,8848.1,3072.3,20161.0,3682.64,1.0,2766.0,5043.0,10517.6,542.7200000000012,-7.235632,-6.423881,-9.955,810.55977,808.441791,817.655,0.0,0.0,0.0,0.364759,0.29991,0.582,0.506241,0.518299,0.46585,2.548051,2.835832,1.654268,228.052874,230.464179,219.975,0.0,0.0,0.0,-9.832184,-8.756716,-13.435,22,1,2025-01-01,05:45
23,25707.93,8830.35,3033.52,20237.0,3610.96,1.0,2766.0,5037.0,10644.13,433.9300000000003,-7.235632,-6.423881,-9.955,810.55977,808.441791,817.655,0.0,0.0,0.0,0.364759,0.29991,0.582,0.506241,0.518299,0.46585,2.548051,2.835832,1.654268,228.052874,230.464179,219.975,0.0,0.0,0.0,-9.832184,-8.756716,-13.435,23,0,2025-01-01,06:00
24,26810.73,9840.9,2989.29,20085.0,3533.74,1.0,3206.0,6031.0,10079.81,694.7299999999996,-7.512644,-6.755224,-10.05,810.765517,808.701493,817.68,0.0,0.0,0.0,0.297483,0.239597,0.4914,0.504966,0.518448,0.4598,2.602915,2.93738,1.564142,237.033333,241.577612,221.81,0.0,0.0,0.0,-10.562069,-9.664179,-13.57,24,0,2025-01-01,06:15
25,26591.3,9638.24,2953.4,20319.0,3463.25,1.0,3206.0,5993.0,10514.359999999999,279.2999999999993,-7.512644,-6.755224,-10.05,810.765517,808.701493,817.68,0.0,0.0,0.0,0.297483,0.239597,0.4914,0.504966,0.518448,0.4598,2.602915,2.93738,1.564142,237.033333,241.577612,221.81,0.0,0.0,0.0,-10.562069,-9.664179,-13.57,25,0,2025-01-01,06:30
26,26360.04,9429.4,2913.08,20444.0,3399.65,1.0,3206.0,5956.0,10851.519999999999,-39.95999999999913,-7.512644,-6.755224,-10.05,810.765517,808.701493,817.68,0.0,0.0,0.0,0.297483,0.239597,0.4914,0.504966,0.518448,0.4598,2.602915,2.93738,1.564142,237.033333,241.577612,221.81,0.0,0.0,0.0,-10.562069,-9.664179,-13.57,26,0,2025-01-01,06:45
27,26126.36,9212.23,2879.82,20529.0,3339.97,1.0,3206.0,5918.0,11148.95,-320.6399999999994,-7.512644,-6.755224,-10.05,810.765517,808.701493,817.68,0.0,0.0,0.0,0.297483,0.239597,0.4914,0.504966,0.518448,0.4598,2.602915,2.93738,1.564142,237.033333,241.577612,221.81,0.0,0.0,0.0,-10.562069,-9.664179,-13.57,27,0,2025-01-01,07:00
28,25891.83,8989.95,2840.98,20735.0,3269.52,1.02,3206.0,5480.0,11178.07,-323.16999999999825,-7.721839,-6.991045,-10.17,811.091954,809.076119,817.845,0.0,0.0,0.0,0.24731,0.203343,0.3946,0.500391,0.514015,0.45475,2.453172,2.713042,1.646076,220.364368,226.643284,199.33,0.0,0.0,0.0,-10.678161,-9.967164,-13.06,28,0,2025-01-01,07:15
29,25800.53,8910.79,2801.92,20964.0,3205.76,1.51,3206.0,5507.0,11552.29,-670.4700000000012,-7.721839,-6.991045,-10.17,811.091954,809.076119,817.845,0.0,0.0,0.0,0.24731,0.203343,0.3946,0.500391,0.514015,0.45475,2.453172,2.713042,1.646076,220.364368,226.643284,199.33,0.0,0.0,0.0,-10.678161,-9.967164,-13.06,29,0,2025-01-01,07:30
30,26448.93,9585.75,2758.33,21167.0,3137.97,2.3,3206.0,6532.0,12148.919999999998,-1250.0699999999997,-7.721839,-6.991045,-10.17,811.091954,809.076119,817.845,0.0,0.0,0.0,0.24731,0.203343,0.3946,0.500391,0.514015,0.45475,2.453172,2.713042,1.646076,220.364368,226.643284,199.33,0.0,0.0,0.0,-10.678161,-9.967164,-13.06,30,0,2025-01-01,07:45
31,26337.58,9499.96,2717.66,21108.0,3073.29,7.84,3206.0,6558.0,12242.380000000001,-1328.4199999999983,-7.721839,-6.991045,-10.17,811.091954,809.076119,817.845,0.0,0.0,0.0,0.24731,0.203343,0.3946,0.500391,0.514015,0.45475,2.453172,2.713042,1.646076,220.364368,226.643284,199.33,0.0,0.0,0.0,-10.678161,-9.967164,-13.06,31,1,2025-01-01,08:00
32,26240.3,9426.24,2688.94,21396.0,2999.3,57.35,3206.0,6586.0,12660.820000000002,-1741.7000000000007,-7.982759,-7.259701,-10.405,811.471264,809.491045,818.105,0.0,0.0,0.0,0.22554,0.17209,0.4046,0.497046,0.509463,0.45545,2.438644,2.727704,1.540889,229.545977,237.629851,202.465,0.0,0.0,0.0,-10.908046,-10.252239,-13.105,32,1,2025-01-01,08:15
33,26276.01,9430.41,2740.48,21671.0,2933.2,205.02,3206.0,6633.0,12927.11,-2027.9900000000016,-7.982759,-7.259701,-10.405,811.471264,809.491045,818.105,0.0,0.0,0.0,0.22554,0.17209,0.4046,0.497046,0.509463,0.45545,2.438644,2.727704,1.540889,229.545977,237.629851,202.465,0.0,0.0,0.0,-10.908046,-10.252239,-13.105,33,1,2025-01-01,08:30
34,26453.2,9451.18,2934.54,22072.0,2867.35,512.91,3206.0,6683.0,13163.279999999999,-2301.7999999999993,-7.982759,-7.259701,-10.405,811.471264,809.491045,818.105,0.0,0.0,0.0,0.22554,0.17209,0.4046,0.497046,0.509463,0.45545,2.438644,2.727704,1.540889,229.545977,237.629851,202.465,0.0,0.0,0.0,-10.908046,-10.252239,-13.105,34,1,2025-01-01,08:45
35,26925.72,9509.98,3422.89,22267.0,2794.94,1124.28,3206.0,6734.0,12862.130000000001,-2075.279999999999,-7.982759,-7.259701,-10.405,811.471264,809.491045,818.105,0.0,0.0,0.0,0.22554,0.17209,0.4046,0.497046,0.509463,0.45545,2.438644,2.727704,1.540889,229.545977,237.629851,202.465,0.0,0.0,0.0,-10.908046,-10.252239,-13.105,35,1,2025-01-01,09:00
36,27717.9,9620.87,4236.95,22386.0,2715.78,2087.51,3206.0,6824.0,12146.179999999998,-1492.0999999999985,-7.031034,-6.041791,-10.345,811.87931,809.913433,818.465,9.276254,4.545238,28.201097,0.191115,0.154642,0.3133,0.461632,0.464522,0.45195,2.460568,2.745464,1.575748,226.550575,235.198507,197.58,0.0,0.0,0.0,-10.377011,-9.638806,-12.85,36,1,2025-01-01,09:15
37,28971.24,9806.24,5558.3,22714.0,2634.23,3574.2,3206.0,7223.0,11366.460000000001,-965.7599999999984,-7.031034,-6.041791,-10.345,811.87931,809.913433,818.465,9.276254,4.545238,28.201097,0.191115,0.154642,0.3133,0.461632,0.464522,0.45195,2.460568,2.745464,1.575748,226.550575,235.198507,197.58,0.0,0.0,0.0,-10.377011,-9.638806,-12.85,37,1,2025-01-01,09:30
38,30434.91,10049.7,7199.44,22867.0,2552.53,5355.82,3076.0,7625.0,10166.86,-57.090000000000146,-7.031034,-6.041791,-10.345,811.87931,809.913433,818.465,9.276254,4.545238,28.201097,0.191115,0.154642,0.3133,0.461632,0.464522,0.45195,2.460568,2.745464,1.575748,226.550575,235.198507,197.58,0.0,0.0,0.0,-10.377011,-9.638806,-12.85,38,1,2025-01-01,09:45
39,31681.74,9752.64,9053.87,22952.0,2477.23,7316.49,3076.0,7026.0,8095.489999999998,1703.7400000000016,-7.031034,-6.041791,-10.345,811.87931,809.913433,818.465,9.276254,4.545238,28.201097,0.191115,0.154642,0.3133,0.461632,0.464522,0.45195,2.460568,2.745464,1.575748,226.550575,235.198507,197.58,0.0,0.0,0.0,-10.377011,-9.638806,-12.85,39,2,2025-01-01,10:00
40,33133.5,9847.04,10957.92,22892.0,2411.67,9248.44,2606.0,7503.0,6984.040000000001,2738.5,-4.157471,-2.952239,-8.195,812.283908,810.307463,818.905,99.034521,82.219823,166.296074,0.14323,0.118343,0.2266,0.377195,0.369284,0.4037,2.411426,2.773582,1.286651,223.781609,231.891045,196.615,0.001149,0.0,0.005,-7.131034,-5.838806,-11.46,40,2,2025-01-01,10:15
41,34735.41,10047.5,12665.31,23034.0,2344.64,11117.46,2606.0,7465.0,5180.190000000002,4236.4100000000035,-4.157471,-2.952239,-8.195,812.283908,810.307463,818.905,99.034521,82.219823,166.296074,0.14323,0.118343,0.2266,0.377195,0.369284,0.4037,2.411426,2.773582,1.286651,223.781609,231.891045,196.615,0.001149,0.0,0.005,-7.131034,-5.838806,-11.46,41,2,2025-01-01,10:30
42,36063.09,10123.7,14258.47,23034.0,2279.84,12790.2,2446.0,7430.0,3635.83,5599.0899999999965,-4.157471,-2.952239,-8.195,812.283908,810.307463,818.905,99.034521,82.219823,166.296074,0.14323,0.118343,0.2266,0.377195,0.369284,0.4037,2.411426,2.773582,1.286651,223.781609,231.891045,196.615,0.001149,0.0,0.005,-7.131034,-5.838806,-11.46,42,2,2025-01-01,10:45
43,37352.79,10272.1,15653.66,23076.0,2217.72,14248.83,2446.0,7392.0,2096.24,6884.790000000001,-4.157471,-2.952239,-8.195,812.283908,810.307463,818.905,99.034521,82.219823,166.296074,0.14323,0.118343,0.2266,0.377195,0.369284,0.4037,2.411426,2.773582,1.286651,223.781609,231.891045,196.615,0.001149,0.0,0.005,-7.131034,-5.838806,-11.46,43,2,2025-01-01,11:00
44,38054.8,10185.7,16966.16,22941.0,2171.06,15480.51,1936.0,7396.0,1249.1399999999994,7717.800000000003,-1.64023,-0.51791,-5.4,812.573563,810.577612,819.26,243.626723,222.917059,326.46878,0.088276,0.069627,0.15075,0.306621,0.29909,0.33185,1.745824,1.892008,1.291811,204.92069,214.723881,172.08,0.0,0.0,0.0,-4.374713,-3.61194,-6.93,44,2,2025-01-01,11:15
45,38919.95,10252.2,17948.39,22941.0,2128.31,16515.06,1936.0,7346.0,150.40999999999985,8632.949999999997,-1.64023,-0.51791,-5.4,812.573563,810.577612,819.26,243.626723,222.917059,326.46878,0.088276,0.069627,0.15075,0.306621,0.29909,0.33185,1.745824,1.892008,1.291811,204.92069,214.723881,172.08,0.0,0.0,0.0,-4.374713,-3.61194,-6.93,45,2,2025-01-01,11:30
46,39389.55,10084.2,18740.36,22861.0,2087.96,17360.72,1736.0,7292.0,-407.5600000000013,9236.550000000003,-1.64023,-0.51791,-5.4,812.573563,810.577612,819.26,243.626723,222.917059,326.46878,0.088276,0.069627,0.15075,0.306621,0.29909,0.33185,1.745824,1.892008,1.291811,204.92069,214.723881,172.08,0.0,0.0,0.0,-4.374713,-3.61194,-6.93,46,2,2025-01-01,11:45
47,39891.9,10088.8,19369.29,22648.0,2053.84,18038.46,1736.0,7238.0,-1308.0900000000001,10005.900000000001,-1.64023,-0.51791,-5.4,812.573563,810.577612,819.26,243.626723,222.917059,326.46878,0.088276,0.069627,0.15075,0.306621,0.29909,0.33185,1.745824,1.892008,1.291811,204.92069,214.723881,172.08,0.0,0.0,0.0,-4.374713,-3.61194,-6.93,47,2,2025-01-01,12:00
48,39924.56,9716.65,19874.79,22444.0,2028.92,18576.54,1736.0,6237.0,-2646.4400000000005,11243.559999999998,0.234483,1.358209,-3.53,812.205747,810.122388,819.185,379.213488,361.182198,451.341608,0.05531,0.042672,0.09765,0.261218,0.251731,0.293,1.599406,1.595116,1.612731,178.397701,186.864179,150.035,0.0,0.0,0.0,-2.770115,-2.077612,-5.09,48,2,2025-01-01,12:15
49,40306.76,9799.42,20257.0,22322.0,2010.97,18983.63,1736.0,6250.0,-3220.42,11734.760000000002,0.234483,1.358209,-3.53,812.205747,810.122388,819.185,379.213488,361.182198,451.341608,0.05531,0.042672,0.09765,0.261218,0.251731,0.293,1.599406,1.595116,1.612731,178.397701,186.864179,150.035,0.0,0.0,0.0,-2.770115,-2.077612,-5.09,49,2,2025-01-01,12:30
50,40578.22,9862.94,20528.46,22119.0,1998.75,19269.64,1736.0,6263.0,-3745.3999999999996,12196.220000000001,0.234483,1.358209,-3.53,812.205747,810.122388,819.185,379.213488,361.182198,451.341608,0.05531,0.042672,0.09765,0.261218,0.251731,0.293,1.599406,1.595116,1.612731,178.397701,186.864179,150.035,0.0,0.0,0.0,-2.770115,-2.077612,-5.09,50,2,2025-01-01,12:45
51,40775.86,9935.88,20697.62,21830.0,1990.4,19446.26,1736.0,6278.0,-4261.499999999998,12667.86,0.234483,1.358209,-3.53,812.205747,810.122388,819.185,379.213488,361.182198,451.341608,0.05531,0.042672,0.09765,0.261218,0.251731,0.293,1.599406,1.595116,1.612731,178.397701,186.864179,150.035,0.0,0.0,0.0,-2.770115,-2.077612,-5.09,51,2,2025-01-01,13:00
52,40878.78,9991.98,20772.06,21737.0,1989.96,19525.86,1736.0,6292.0,-4471.040000000001,12849.779999999999,1.602299,2.744776,-2.225,811.310345,809.146269,818.56,459.940335,444.720614,520.821717,0.068793,0.035448,0.1805,0.23092,0.219478,0.26925,1.775692,1.770255,1.792577,177.736782,184.808955,154.045,0.0,0.0,0.0,-1.933333,-0.910448,-5.36,52,2,2025-01-01,13:15
53,40843.53,10000.7,20736.81,21644.0,1992.19,19497.86,1736.0,6292.0,-4537.510000000002,12907.529999999999,1.602299,2.744776,-2.225,811.310345,809.146269,818.56,459.940335,444.720614,520.821717,0.068793,0.035448,0.1805,0.23092,0.219478,0.26925,1.775692,1.770255,1.792577,177.736782,184.808955,154.045,0.0,0.0,0.0,-1.933333,-0.910448,-5.36,53,2,2025-01-01,13:30
54,40723.69,9989.4,20616.96,21559.0,1994.22,19375.54,1736.0,6292.0,-4491.359999999999,12872.690000000002,1.602299,2.744776,-2.225,811.310345,809.146269,818.56,459.940335,444.720614,520.821717,0.068793,0.035448,0.1805,0.23092,0.219478,0.26925,1.775692,1.770255,1.792577,177.736782,184.808955,154.045,0.0,0.0,0.0,-1.933333,-0.910448,-5.36,54,2,2025-01-01,13:45
55,40499.3,9961.78,20392.58,21559.0,1996.15,19135.59,1736.0,6292.0,-4239.360000000002,12648.300000000003,1.602299,2.744776,-2.225,811.310345,809.146269,818.56,459.940335,444.720614,520.821717,0.068793,0.035448,0.1805,0.23092,0.219478,0.26925,1.775692,1.770255,1.792577,177.736782,184.808955,154.045,0.0,0.0,0.0,-1.933333,-0.910448,-5.36,55,2,2025-01-01,14:00
56,40586.01,10357.7,20038.36,21559.0,2002.81,18782.31,1736.0,7257.0,-3316.0600000000013,11770.010000000002,2.443678,3.602985,-1.44,810.473563,808.223881,818.01,485.297978,474.549505,528.293634,0.137218,0.120806,0.1922,0.213885,0.201224,0.2563,1.90805,1.897615,1.94046,164.303448,155.428358,194.035,0.0,0.0,0.0,-1.489655,-0.265672,-5.59,56,2,2025-01-01,14:15
57,40098.26,10294.8,19550.6,21542.0,2010.97,18283.73,1736.0,7397.0,-2642.399999999998,11159.260000000002,2.443678,3.602985,-1.44,810.473563,808.223881,818.01,485.297978,474.549505,528.293634,0.137218,0.120806,0.1922,0.213885,0.201224,0.2563,1.90805,1.897615,1.94046,164.303448,155.428358,194.035,0.0,0.0,0.0,-1.489655,-0.265672,-5.59,57,2,2025-01-01,14:30
58,39492.97,10207.7,18945.31,21529.0,2016.61,17655.6,1736.0,7536.0,-1824.010000000002,10427.970000000001,2.443678,3.602985,-1.44,810.473563,808.223881,818.01,485.297978,474.549505,528.293634,0.137218,0.120806,0.1922,0.213885,0.201224,0.2563,1.90805,1.897615,1.94046,164.303448,155.428358,194.035,0.0,0.0,0.0,-1.489655,-0.265672,-5.59,58,2,2025-01-01,14:45
59,38620.06,10094.0,18072.41,21549.0,2023.01,16928.81,1736.0,7733.0,-620.4099999999999,9338.059999999998,2.443678,3.602985,-1.44,810.473563,808.223881,818.01,485.297978,474.549505,528.293634,0.137218,0.120806,0.1922,0.213885,0.201224,0.2563,1.90805,1.897615,1.94046,164.303448,155.428358,194.035,0.0,0.0,0.0,-1.489655,-0.265672,-5.59,59,2,2025-01-01,15:00
60,37736.95,9946.44,17194.29,21529.0,2027.76,16052.98,1736.0,7855.0,507.2699999999986,8352.949999999997,2.747126,3.920896,-1.185,810.105747,807.783582,817.885,443.975644,438.740278,464.917968,0.258805,0.280791,0.18515,0.207149,0.192925,0.2548,1.991553,1.953579,2.109491,162.663218,148.062687,211.575,0.0,0.0,0.0,-1.562069,-0.256716,-5.935,60,2,2025-01-01,15:15
61,36702.85,9769.41,16160.2,21590.0,2032.93,15024.35,1736.0,7949.0,1873.3899999999994,7163.8499999999985,2.747126,3.920896,-1.185,810.105747,807.783582,817.885,443.975644,438.740278,464.917968,0.258805,0.280791,0.18515,0.207149,0.192925,0.2548,1.991553,1.953579,2.109491,162.663218,148.062687,211.575,0.0,0.0,0.0,-1.562069,-0.256716,-5.935,61,2,2025-01-01,15:30
62,35521.22,9577.23,14978.57,21752.0,2039.11,13845.33,1736.0,8044.0,3504.2000000000007,5725.220000000001,2.747126,3.920896,-1.185,810.105747,807.783582,817.885,443.975644,438.740278,464.917968,0.258805,0.280791,0.18515,0.207149,0.192925,0.2548,1.991553,1.953579,2.109491,162.663218,148.062687,211.575,0.0,0.0,0.0,-1.562069,-0.256716,-5.935,62,2,2025-01-01,15:45
63,34175.18,9363.81,13632.52,21783.0,2045.23,12536.37,1736.0,8130.0,5180.67,4262.18,2.747126,3.920896,-1.185,810.105747,807.783582,817.885,443.975644,438.740278,464.917968,0.258805,0.280791,0.18515,0.207149,0.192925,0.2548,1.991553,1.953579,2.109491,162.663218,148.062687,211.575,0.0,0.0,0.0,-1.562069,-0.256716,-5.935,63,1,2025-01-01,16:00
64,32740.17,9223.59,12106.52,21824.0,2050.77,11043.23,1836.0,8217.0,6874.889999999999,2699.1699999999983,2.483908,3.626866,-1.345,810.304598,807.952239,818.185,343.47748,344.397922,339.79556,0.337828,0.389687,0.1641,0.209989,0.196851,0.254,2.014037,1.929042,2.278012,164.468966,151.785075,206.96,0.0,0.0,0.0,-1.950575,-0.749254,-5.975,64,1,2025-01-01,16:15
65,31713.76,9587.64,10438.75,22027.0,2052.74,9359.04,1836.0,8740.0,8904.61,946.7599999999984,2.483908,3.626866,-1.345,810.304598,807.952239,818.185,343.47748,344.397922,339.79556,0.337828,0.389687,0.1641,0.209989,0.196851,0.254,2.014037,1.929042,2.278012,164.468966,151.785075,206.96,0.0,0.0,0.0,-1.950575,-0.749254,-5.975,65,1,2025-01-01,16:30
66,30174.24,9569.1,8611.47,22281.0,2048.66,7554.71,1936.0,8311.0,10475.429999999998,-417.7599999999984,2.483908,3.626866,-1.345,810.304598,807.952239,818.185,343.47748,344.397922,339.79556,0.337828,0.389687,0.1641,0.209989,0.196851,0.254,2.014037,1.929042,2.278012,164.468966,151.785075,206.96,0.0,0.0,0.0,-1.950575,-0.749254,-5.975,66,1,2025-01-01,16:45
