feature_name,importance_gain
pv_ahead_publish_lag1,189.41571044921875
load_ahead_publish_ningxia,185.95709228515625
pv_ahead_publish,182.9335479736328
jingjiakongjian,178.79110717773438
pressure_620000_lag2,146.42918395996094
humidity_620001_lag3,122.63605499267578
ne_ahead_publish_lag2,120.0797119140625
temperature_620000_lag2,100.557861328125
tieline_gansu_hunan_ahead_publish,98.11456298828125
load_ahead_publish_shanxi,96.6336441040039
load_ahead_publish_ningxia_lag1,85.9731674194336
load_ahead_publish_shanxi_lag3,82.79448699951172
solartotal_620002,81.69804382324219
solar_term_lag1,81.399169921875
tieline_ahead_publish_lag1,80.5234375
temperature_620002,77.93476867675781
feeltemp_620002_lag2,77.66576385498047
winddirection_620002,76.10113525390625
load_ahead_publish_ningxia_lag2,74.39165496826172
pressure_620000_lag3,73.13719940185547
temperature_620001_lag1,71.47129821777344
ne_ahead_publish,70.71483612060547
ne_ahead_publish_lag3,70.12621307373047
ne_ahead_publish_lag1,68.99478912353516
winddirection_620000_lag3,67.53929901123047
tieline_gansu_hunan_ahead_publish_lag2,67.08203125
totalcloud_620000,64.61289978027344
winddirection_620002_lag3,64.54106140136719
dg_ahead_publish_lag2,63.32637405395508
winddirection_620000_lag1,62.673614501953125
dg_ahead_publish_lag1,62.5041618347168
totalcloud_620000_lag2,62.161895751953125
gen_ahead_publish_lag3,61.19645690917969
load_ahead_publish_shanxi_lag1,60.0472297668457
tieline_gansu_xinjiang_ahead_publish_lag1,59.64903259277344
solar_term,59.62892532348633
time_order,59.25640869140625
pressure_620000_lag1,58.896156311035156
windspeed_620000_lag1,58.286521911621094
tieline_ahead_publish_lag2,58.14019012451172
windspeed_620002_lag1,57.9718017578125
tieline_gansu_shandong_ahead_publish_lag3,57.846160888671875
huodian_kaiji,57.58805847167969
solartotal_620002_lag1,56.9354248046875
temperature_620001_lag3,55.91737747192383
tieline_gansu_shandong_ahead_publish_lag1,55.46127700805664
windspeed_620001,55.34001922607422
tieline_gansu_qinghai_ahead_publish_lag3,55.33817672729492
humidity_620000_lag3,55.0068244934082
tieline_ahead_publish,54.9697265625
totalcloud_620001,54.961463928222656
feeltemp_620002,54.88144302368164
pressure_620001,54.55479049682617
pressure_620001_lag3,54.29710006713867
wind_ahead_publish_lag3,54.18873977661133
tieline_gansu_xinjiang_ahead_publish,53.58335494995117
huodian_kaiji_lag2,52.916587829589844
feeltemp_620001_lag3,52.8505744934082
time_order_lag2,52.75367736816406
totalcloud_620000_lag1,52.462318420410156
gen_ahead_publish_lag2,52.22900390625
pressure_620002_lag1,51.963287353515625
huodian_kaiji_lag1,51.922061920166016
humidity_620000_lag1,51.86539840698242
hydro_ahead_publish,51.76168441772461
humidity_620002,50.8602409362793
tieline_gansu_shanxi_ahead_publish_lag2,50.81992721557617
temperature_620002_lag1,50.703582763671875
wind_ahead_publish,50.64208221435547
winddirection_620000,50.565635681152344
solartotal_620000,50.17288589477539
load_ahead_publish_xinjiang_lag2,49.94487380981445
winddirection_620000_lag2,49.7539176940918
