info_date,count,rmse,mae,acc
2025-08-28,93,57.59202348653003,52.692600091093325,0.700496229413341
2025-08-29,96,64.85389269505315,60.34789601008098,0.6680739172626502
2025-08-30,96,80.78058289264733,71.97899250984192,0.628762175075063
2025-08-31,96,57.20880362336847,49.8142980893453,0.7087273503443039
2025-09-01,96,85.56078932994816,79.98221895535788,-0.8462716545632902
2025-09-02,96,91.7097063466418,79.92235128084819,0.38698100647479816
2025-09-03,96,82.68638548279417,73.08970645904542,0.42693935690917584
2025-09-04,96,82.84318958572389,70.64020980199179,0.2925809871491091
2025-09-05,96,86.79961478360225,69.56870533943176,0.4705632542325834
2025-09-06,96,60.01765476668912,48.18793306032817,0.7796995076003699
2025-09-07,96,55.01068921700536,47.841092459360766,0.8029785702691474
2025-09-08,96,73.13874752019368,60.7636556148529,0.7144820820980127
2025-09-09,96,69.16749732669547,59.90560791969299,0.5840231375385329
2025-09-10,96,49.67817378439127,39.79961185773214,0.7895543552812807
2025-09-11,96,65.33887340524105,47.945391162236525,0.835198264761696
2025-09-12,96,73.13007353227694,61.92234376271566,0.681725410470686
2025-09-13,96,119.86900951927353,104.12456155141194,0.365327140510182
2025-09-14,96,158.14821829007917,133.1837236340841,-0.7509127256143737
2025-09-15,96,70.07863285157389,54.349901634852095,0.6496535503432026
2025-09-16,96,74.04605246291034,63.23153879801432,0.39546248127852657
2025-09-17,96,97.73682083796393,75.60263568560282,0.5766211122164683
2025-09-18,96,98.36140685467049,86.07895727475484,0.558126632331521
2025-09-19,96,59.95370410740549,48.00956710815429,0.6684014246700458
2025-09-20,96,111.94863685802828,94.70426101048788,0.3639104358991282
2025-09-21,96,82.14922147048205,67.36026972452798,0.6694020126739209
2025-09-22,96,108.82821085258686,93.68546021143595,0.49864825064912077
2025-09-23,96,86.43831149480705,73.44429959615071,0.7347279421786613
2025-09-24,96,48.963884093399024,37.3531242720286,0.8048323078426431
2025-09-25,96,83.87463345332039,61.60634816805523,0.6284024305583065
2025-09-26,96,78.419521711264,69.48859808921814,0.7598021132901441
