feature_name,importance_gain
humidity_620000_diff1,0.0
humidity_620000_rolling_mean,0.0
humidity_620000_rolling_std,0.0
humidity_620000_lag7,0.0
humidity_620000_diff7,0.0
humidity_620001_lag1,0.0
humidity_620001_diff1,0.0
humidity_620001_rolling_mean,0.0
humidity_620001_rolling_std,0.0
humidity_620001_lag7,0.0
humidity_620001_diff7,0.0
humidity_620002_lag1,0.0
humidity_620002_diff1,0.0
humidity_620002_rolling_mean,0.0
humidity_620002_rolling_std,0.0
humidity_620002_lag7,0.0
humidity_620002_diff7,0.0
windspeed_620000_lag1,0.0
windspeed_620000_diff1,0.0
windspeed_620000_rolling_mean,0.0
windspeed_620000_rolling_std,0.0
windspeed_620000_lag7,0.0
windspeed_620000_diff7,0.0
windspeed_620001_lag1,0.0
windspeed_620001_diff1,0.0
windspeed_620001_rolling_mean,0.0
windspeed_620001_rolling_std,0.0
windspeed_620001_lag7,0.0
windspeed_620001_diff7,0.0
windspeed_620002_diff1,0.0
windspeed_620002_rolling_mean,0.0
windspeed_620002_rolling_std,0.0
windspeed_620002_lag7,0.0
windspeed_620002_diff7,0.0
winddirection_620000_lag1,0.0
winddirection_620000_diff1,0.0
winddirection_620000_rolling_mean,0.0
winddirection_620000_rolling_std,0.0
winddirection_620000_lag7,0.0
winddirection_620000_diff7,0.0
winddirection_620001_lag1,0.0
winddirection_620001_diff1,0.0
winddirection_620001_rolling_mean,0.0
winddirection_620001_rolling_std,0.0
winddirection_620001_lag7,0.0
winddirection_620001_diff7,0.0
winddirection_620002_lag1,0.0
winddirection_620002_diff1,0.0
winddirection_620002_rolling_mean,0.0
winddirection_620002_rolling_std,0.0
winddirection_620002_diff7,0.0
rainfall_620000_lag1,0.0
rainfall_620000_diff1,0.0
rainfall_620000_rolling_mean,0.0
rainfall_620000_rolling_std,0.0
rainfall_620000_lag7,0.0
rainfall_620000_diff7,0.0
rainfall_620001_lag1,0.0
rainfall_620001_diff1,0.0
rainfall_620001_rolling_std,0.0
rainfall_620001_lag7,0.0
rainfall_620001_diff7,0.0
rainfall_620002_lag1,0.0
rainfall_620002_diff1,0.0
rainfall_620002_rolling_mean,0.0
rainfall_620002_rolling_std,0.0
rainfall_620002_lag7,0.0
rainfall_620002_diff7,0.0
feeltemp_620000_lag1,0.0
feeltemp_620000_diff1,0.0
feeltemp_620000_rolling_mean,0.0
feeltemp_620000_rolling_std,0.0
feeltemp_620000_lag7,0.0
feeltemp_620000_diff7,0.0
feeltemp_620001_lag1,0.0
feeltemp_620001_diff1,0.0
feeltemp_620001_rolling_mean,0.0
feeltemp_620001_rolling_std,0.0
feeltemp_620001_diff7,0.0
feeltemp_620002_lag1,0.0
feeltemp_620002_diff1,0.0
feeltemp_620002_rolling_mean,0.0
feeltemp_620002_rolling_std,0.0
feeltemp_620002_lag7,0.0
feeltemp_620002_diff7,0.0
solar_term_diff1,0.0
solar_term_rolling_mean,0.0
solar_term_rolling_std,0.0
solar_term_lag7,0.0
solar_term_diff7,0.0
load_ahead_publish_xinjiang_diff1,0.0
load_ahead_publish_xinjiang_rolling_mean,0.0
load_ahead_publish_xinjiang_rolling_std,0.0
load_ahead_publish_xinjiang_lag7,0.0
load_ahead_publish_xinjiang_diff7,0.0
load_ahead_publish_shanxi_lag1,0.0
load_ahead_publish_shanxi_diff1,0.0
load_ahead_publish_shanxi_rolling_mean,0.0
load_ahead_publish_shanxi_rolling_std,0.0
load_ahead_publish_shanxi_lag7,0.0
load_ahead_publish_shanxi_diff7,0.0
load_ahead_publish_ningxia_diff1,0.0
load_ahead_publish_ningxia_rolling_std,0.0
load_ahead_publish_ningxia_lag7,0.0
load_ahead_publish_ningxia_diff7,0.0
