feature_name,importance_gain
pv_ahead_publish,158.78553771972656
pressure_620000_lag6,142.78628540039062
pv_ahead_publish_lag1,128.87490844726562
ne_ahead_publish_lag2,114.29061126708984
jingjiakongjian,92.7479476928711
temperature_620002_lag1,92.73033905029297
tieline_gansu_hunan_ahead_publish,88.00550842285156
feeltemp_620002_lag4,87.49652862548828
wind_ahead_publish_lag6,77.99409484863281
tieline_gansu_hunan_ahead_publish_lag4,73.86991882324219
load_ahead_publish_shanxi,73.68183898925781
winddirection_620000_lag6,72.21343994140625
load_ahead_publish,69.26702117919922
pressure_620000_lag5,68.0914077758789
load_ahead_publish_ningxia,68.07618713378906
ne_ahead_publish_lag3,67.21306610107422
totalcloud_620000,66.82935333251953
winddirection_620002_lag5,65.9839859008789
solar_term_lag2,64.24584197998047
tieline_ahead_publish_lag1,63.88092803955078
tieline_ahead_publish_lag2,61.54606246948242
pressure_620000_lag7,61.24845504760742
ne_ahead_publish_lag5,60.29836654663086
totalcloud_620000_lag4,60.23564147949219
time_order_lag1,59.260929107666016
solartotal_620002,58.877079010009766
feeltemp_620002_lag2,58.069976806640625
tieline_ahead_publish_lag4,57.980228424072266
totalcloud_620002_lag2,57.569793701171875
pressure_620001_lag6,57.23961639404297
tieline_gansu_qinghai_ahead_publish_lag6,56.81977462768555
rainfall_620000_lag6,56.35609436035156
dg_ahead_publish_lag7,56.32218933105469
winddirection_620000,56.320068359375
dg_ahead_publish_lag6,55.90260696411133
solartotal_620001_lag3,55.62318801879883
load_ahead_publish_ningxia_lag2,55.50688934326172
solar_term_lag5,55.33744812011719
humidity_620000_lag7,54.14208221435547
gen_ahead_publish_lag1,54.04262161254883
tieline_gansu_shandong_ahead_publish_lag4,53.74346923828125
solar_term,53.73931884765625
temperature_620000_lag2,53.659568786621094
feeltemp_620002_lag7,53.25687026977539
pressure_620001_lag3,53.19805145263672
windspeed_620002,52.633949279785156
humidity_620000,52.591636657714844
ne_ahead_publish_lag4,52.45439910888672
windspeed_620001_lag2,51.85718536376953
huodian_kaiji_lag1,51.5085563659668
winddirection_620000_lag7,51.0667610168457
gen_ahead_publish_lag4,50.825679779052734
humidity_620000_lag1,50.32562255859375
winddirection_620002_lag7,49.94860076904297
temperature_620002,49.90034866333008
totalcloud_620001_lag3,49.26240158081055
ne_ahead_publish_lag1,49.04327392578125
solar_term_lag1,48.684391021728516
tieline_gansu_hunan_ahead_publish_lag5,48.196044921875
load_ahead_publish_shanxi_lag2,48.02690505981445
windspeed_620002_lag4,47.994834899902344
load_ahead_publish_ningxia_lag1,47.55176544189453
load_ahead_publish_shanxi_lag1,47.32696533203125
totalcloud_620000_lag1,47.22477722167969
feeltemp_620000_lag6,46.48289108276367
huodian_kaiji_lag4,46.47703170776367
huodian_kaiji,45.635555267333984
totalcloud_620000_lag2,45.493736267089844
tieline_gansu_xinjiang_ahead_publish_lag1,45.38663864135742
winddirection_620002_lag6,45.37372589111328
windspeed_620001,45.13205337524414
solartotal_620000_lag3,45.114681243896484
feeltemp_620001_lag2,44.78416442871094
dg_ahead_publish_lag1,44.62077331542969
feeltemp_620002_lag3,44.54801559448242
feeltemp_620001_lag5,44.441986083984375
feeltemp_620002_lag5,44.434600830078125
tieline_gansu_xinjiang_ahead_publish,44.15606689453125
rainfall_620000,43.92406463623047
load_ahead_publish_ningxia_lag3,43.58271408081055
temperature_620001,43.54862594604492
gen_ahead_publish_lag2,43.331817626953125
temperature_620000,43.28533172607422
tieline_gansu_shandong_ahead_publish_lag2,42.80434036254883
totalcloud_620001_lag6,42.66703796386719
huodian_kaiji_lag3,42.428932189941406
temperature_620001_lag2,42.17057418823242
load_ahead_publish_xinjiang_lag7,42.087806701660156
huodian_kaiji_lag2,41.91952896118164
rainfall_620000_lag4,41.745601654052734
time_order_lag2,41.59809875488281
humidity_620001_lag7,41.43640899658203
windspeed_620002_lag3,41.279876708984375
temperature_620001_lag4,41.14541244506836
wind_ahead_publish_lag1,40.90400695800781
rainfall_620001_lag6,40.83249282836914
tieline_gansu_hunan_ahead_publish_lag3,40.366912841796875
